country_id,date,value
484,1991-01-01,0.1
24,1991-01-01,10.8
499,1991-01-01,
392,1991-01-01,-41.0
743,1991-01-01,
140,1991-01-01,4.0
751,1991-01-01,
41,1991-01-01,38.2
646,1991-01-01,7.5
360,1991-01-01,
822,1991-01-01,18.3
218,1991-01-01,
235,1991-01-01,8.6
723,1991-01-01,
742,1991-01-01,-6.3
715,1991-01-01,8.7
186,1991-01-01,9.5
892,1991-01-01,6.9
125,1991-01-01,7.7
338,1991-01-01,5.9
841,1991-01-01,
529,1991-01-01,0.0
526,1991-01-01,4.4
92,1991-01-01,4.0
909,1991-01-01,
18,1991-01-01,-17.5
871,1991-01-01,-9.2
273,1991-01-01,
515,1991-01-01,7.5
859,1991-01-01,6.6
359,1991-01-01,
135,1991-01-01,5.3
101,1991-01-01,
768,1991-01-01,6.4
790,1991-01-01,2.5
774,1991-01-01,-1.3
211,1991-01-01,-0.2
859,1991-01-01,-0.4
555,1991-01-01,-0.6
680,1991-01-01,
16,1991-01-01,3.1
427,1991-01-01,6.0
282,1991-01-01,5.1
356,1991-01-01,
900,1991-01-01,9.4
205,1991-01-01,9.6
644,1991-01-01,3.5
61,1991-01-01,2.2
256,1991-01-01,-0.4
616,1991-01-01,-7.0
775,1991-01-01,3.4
913,1991-01-01,2.3
587,1991-01-01,-1.5
465,1991-01-01,-12.9
982,1991-01-01,-5.0
883,1991-01-01,-4.3
948,1991-01-01,2.3
351,1991-01-01,0.4
43,1991-01-01,2.2
524,1991-01-01,-2.4
298,1991-01-01,
257,1991-01-01,15.0
24,1991-01-01,2.6
738,1991-01-01,
763,1991-01-01,2.8
340,1991-01-01,-8.0
39,1991-01-01,6.7
334,1991-01-01,
135,1991-01-01,
558,1991-01-01,6.0
983,1991-01-01,
467,1991-01-01,-1.0
71,1991-01-01,
839,1991-01-01,2.5
492,1991-01-01,10.8
162,1991-01-01,7.0
340,1991-01-01,-13.8
43,1991-01-01,-1.1
389,1991-01-01,-0.9
643,1991-01-01,10.7
568,1991-01-01,1.2
720,1991-01-01,8.4
372,1991-01-01,
269,1991-01-01,2.1
663,1991-01-01,8.4
956,1991-01-01,
203,1991-01-01,-0.6
607,1991-01-01,5.9
98,1991-01-01,3.1
850,1991-01-01,4.1
531,1991-01-01,
765,1991-01-01,
939,1991-01-01,0.9
170,1991-01-01,1.8
809,1991-01-01,
313,1991-01-01,2.2
721,1991-01-01,-1.7
476,1991-01-01,-0.1
879,1991-01-01,3.5
758,1991-01-01,
655,1991-01-01,3.1
372,1991-01-01,9.7
39,1991-01-01,5.8
916,1991-01-01,
698,1991-01-01,6.3
902,1991-01-01,-0.7
515,1991-01-01,
507,1992-01-01,
101,1992-01-01,-7.2
581,1992-01-01,1.6
283,1992-01-01,
383,1992-01-01,11.4
492,1992-01-01,1.2
214,1992-01-01,10.3
944,1992-01-01,
686,1992-01-01,5.9
145,1992-01-01,2.6
907,1992-01-01,2.1
736,1992-01-01,
201,1992-01-01,-3.8
768,1992-01-01,7.1
286,1992-01-01,5.0
377,1992-01-01,-5.7
4,1992-01-01,-9.6
587,1992-01-01,1.5
360,1992-01-01,12.0
473,1992-01-01,3.0
259,1992-01-01,2.1
694,1992-01-01,1.6
263,1992-01-01,
713,1992-01-01,-0.2
108,1992-01-01,-0.5
5,1992-01-01,4.8
574,1992-01-01,-8.4
467,1992-01-01,0.2
312,1992-01-01,1.0
549,1992-01-01,3.0
366,1992-01-01,7.1
239,1992-01-01,-3.1
443,1992-01-01,0.9
560,1992-01-01,-4.9
689,1992-01-01,2.4
367,1992-01-01,11.2
441,1992-01-01,14.3
181,1992-01-01,4.4
640,1992-01-01,7.4
135,1992-01-01,-10.5
366,1992-01-01,4.2
169,1992-01-01,9.2
815,1992-01-01,
966,1992-01-01,9.4
172,1992-01-01,
79,1992-01-01,-0.3
604,1992-01-01,2.0
175,1992-01-01,0.6
683,1992-01-01,2.0
848,1992-01-01,11.2
852,1992-01-01,3.6
646,1992-01-01,0.3
531,1992-01-01,7.0
217,1992-01-01,33.0
641,1992-01-01,
426,1992-01-01,
625,1992-01-01,3.2
19,1992-01-01,-8.9
208,1992-01-01,6.1
68,1992-01-01,-3.3
52,1992-01-01,1.5
157,1992-01-01,-3.1
469,1992-01-01,1.8
183,1992-01-01,-44.9
708,1992-01-01,1.9
858,1992-01-01,4.5
195,1992-01-01,0.7
145,1992-01-01,-0.8
294,1992-01-01,4.6
932,1992-01-01,3.3
72,1992-01-01,3.1
517,1992-01-01,7.8
500,1992-01-01,-2.3
84,1992-01-01,6.1
767,1992-01-01,6.2
837,1992-01-01,-3.1
997,1992-01-01,-3.4
346,1992-01-01,5.5
312,1992-01-01,6.5
472,1992-01-01,3.3
902,1992-01-01,
824,1992-01-01,3.6
665,1992-01-01,7.2
91,1992-01-01,0.7
831,1992-01-01,2.8
894,1992-01-01,0.8
480,1992-01-01,16.9
485,1992-01-01,
567,1992-01-01,-1.1
484,1992-01-01,1.3
24,1992-01-01,6.2
499,1992-01-01,
392,1992-01-01,82.8
743,1992-01-01,
140,1992-01-01,7.0
751,1992-01-01,
41,1992-01-01,4.5
646,1992-01-01,6.1
360,1992-01-01,
822,1992-01-01,-4.5
218,1992-01-01,
235,1992-01-01,1.8
723,1992-01-01,
742,1992-01-01,1.2
715,1992-01-01,-7.3
186,1992-01-01,8.9
892,1992-01-01,6.5
125,1992-01-01,-1.6
338,1992-01-01,8.1
841,1992-01-01,
529,1992-01-01,1.8
526,1992-01-01,6.5
92,1992-01-01,3.6
909,1992-01-01,
18,1992-01-01,-29.7
871,1992-01-01,-9.3
273,1992-01-01,
515,1992-01-01,-2.9
859,1992-01-01,-6.1
359,1992-01-01,
135,1992-01-01,9.3
101,1992-01-01,
768,1992-01-01,4.1
790,1992-01-01,1.6
774,1992-01-01,0.7
211,1992-01-01,0.4
859,1992-01-01,2.0
555,1992-01-01,2.2
680,1992-01-01,
16,1992-01-01,3.6
427,1992-01-01,8.5
282,1992-01-01,7.6
356,1992-01-01,
900,1992-01-01,8.2
205,1992-01-01,13.8
644,1992-01-01,1.7
61,1992-01-01,-0.5
256,1992-01-01,0.4
616,1992-01-01,2.0
775,1992-01-01,3.1
913,1992-01-01,4.6
587,1992-01-01,10.4
465,1992-01-01,-8.8
982,1992-01-01,-14.5
883,1992-01-01,6.6
948,1992-01-01,3.1
351,1992-01-01,8.0
43,1992-01-01,7.1
524,1992-01-01,4.1
298,1992-01-01,
257,1992-01-01,4.0
24,1992-01-01,1.2
738,1992-01-01,
763,1992-01-01,7.2
340,1992-01-01,-9.6
39,1992-01-01,6.6
334,1992-01-01,
135,1992-01-01,
558,1992-01-01,12.7
983,1992-01-01,
467,1992-01-01,-2.1
71,1992-01-01,
839,1992-01-01,0.9
492,1992-01-01,-3.1
162,1992-01-01,5.5
340,1992-01-01,3.9
43,1992-01-01,-0.9
389,1992-01-01,-0.1
643,1992-01-01,13.2
568,1992-01-01,0.7
720,1992-01-01,8.3
372,1992-01-01,
269,1992-01-01,0.6
663,1992-01-01,9.2
956,1992-01-01,
203,1992-01-01,-3.2
607,1992-01-01,-3.8
98,1992-01-01,10.1
850,1992-01-01,8.0
531,1992-01-01,
765,1992-01-01,
939,1992-01-01,6.0
170,1992-01-01,5.9
809,1992-01-01,-9.9
313,1992-01-01,3.1
721,1992-01-01,0.0
476,1992-01-01,3.5
879,1992-01-01,7.9
758,1992-01-01,-11.1
655,1992-01-01,2.6
372,1992-01-01,6.1
39,1992-01-01,8.7
916,1992-01-01,
698,1992-01-01,8.2
902,1992-01-01,2.1
515,1992-01-01,
507,1993-01-01,
101,1993-01-01,9.6
581,1993-01-01,-2.1
283,1993-01-01,
383,1993-01-01,11.0
492,1993-01-01,5.3
214,1993-01-01,6.3
944,1993-01-01,-14.1
686,1993-01-01,7.3
145,1993-01-01,3.9
907,1993-01-01,0.5
736,1993-01-01,-23.1
201,1993-01-01,0.3
768,1993-01-01,7.6
286,1993-01-01,4.6
377,1993-01-01,0.8
4,1993-01-01,-7.6
587,1993-01-01,-1.0
360,1993-01-01,6.3
473,1993-01-01,5.8
259,1993-01-01,3.2
694,1993-01-01,4.3
263,1993-01-01,
713,1993-01-01,4.0
108,1993-01-01,4.7
5,1993-01-01,0.3
574,1993-01-01,-11.6
467,1993-01-01,3.5
312,1993-01-01,-6.2
549,1993-01-01,7.3
366,1993-01-01,4.0
239,1993-01-01,-3.2
443,1993-01-01,2.7
560,1993-01-01,-1.2
689,1993-01-01,-2.1
367,1993-01-01,6.6
441,1993-01-01,13.9
181,1993-01-01,5.7
640,1993-01-01,2.5
135,1993-01-01,-13.5
366,1993-01-01,1.3
169,1993-01-01,7.1
815,1993-01-01,-8.0
966,1993-01-01,0.7
172,1993-01-01,
79,1993-01-01,-0.2
604,1993-01-01,0.0
175,1993-01-01,-6.8
683,1993-01-01,2.2
848,1993-01-01,7.4
852,1993-01-01,2.0
646,1993-01-01,2.9
531,1993-01-01,5.8
217,1993-01-01,10.5
641,1993-01-01,12.9
426,1993-01-01,
625,1993-01-01,3.1
19,1993-01-01,13.4
208,1993-01-01,2.6
68,1993-01-01,-0.7
52,1993-01-01,-0.7
157,1993-01-01,3.9
469,1993-01-01,3.8
183,1993-01-01,-29.3
708,1993-01-01,-1.0
858,1993-01-01,4.8
195,1993-01-01,-1.6
145,1993-01-01,-2.0
294,1993-01-01,3.4
932,1993-01-01,5.0
72,1993-01-01,2.3
517,1993-01-01,8.2
500,1993-01-01,-4.9
84,1993-01-01,6.5
767,1993-01-01,6.2
837,1993-01-01,-0.6
997,1993-01-01,1.3
346,1993-01-01,4.8
312,1993-01-01,8.0
472,1993-01-01,-1.5
902,1993-01-01,
824,1993-01-01,2.3
665,1993-01-01,3.8
91,1993-01-01,-0.8
831,1993-01-01,2.2
894,1993-01-01,-0.5
480,1993-01-01,4.4
485,1993-01-01,-9.2
567,1993-01-01,-0.1
484,1993-01-01,1.0
24,1993-01-01,6.9
499,1993-01-01,
392,1993-01-01,35.1
743,1993-01-01,-13.0
140,1993-01-01,5.9
751,1993-01-01,-11.4
41,1993-01-01,7.0
646,1993-01-01,4.0
360,1993-01-01,
822,1993-01-01,-5.5
218,1993-01-01,
235,1993-01-01,4.2
723,1993-01-01,
742,1993-01-01,2.1
715,1993-01-01,9.7
186,1993-01-01,9.9
892,1993-01-01,5.4
125,1993-01-01,3.6
338,1993-01-01,3.9
841,1993-01-01,
529,1993-01-01,5.9
526,1993-01-01,5.1
92,1993-01-01,2.9
909,1993-01-01,
18,1993-01-01,-1.2
871,1993-01-01,-3.2
273,1993-01-01,
515,1993-01-01,-1.0
859,1993-01-01,10.6
359,1993-01-01,
135,1993-01-01,-1.6
101,1993-01-01,
768,1993-01-01,3.8
790,1993-01-01,1.3
774,1993-01-01,5.2
211,1993-01-01,-0.4
859,1993-01-01,0.3
555,1993-01-01,1.6
680,1993-01-01,-7.5
16,1993-01-01,2.8
427,1993-01-01,6.1
282,1993-01-01,2.1
356,1993-01-01,
900,1993-01-01,5.5
205,1993-01-01,13.3
644,1993-01-01,4.9
61,1993-01-01,5.2
256,1993-01-01,2.2
616,1993-01-01,4.3
775,1993-01-01,-0.7
913,1993-01-01,4.6
587,1993-01-01,-0.9
465,1993-01-01,1.5
982,1993-01-01,-8.7
883,1993-01-01,-10.4
948,1993-01-01,5.4
351,1993-01-01,0.6
43,1993-01-01,3.6
524,1993-01-01,1.7
298,1993-01-01,
257,1993-01-01,-1.4
24,1993-01-01,1.3
738,1993-01-01,
763,1993-01-01,7.3
340,1993-01-01,0.1
39,1993-01-01,11.5
334,1993-01-01,
135,1993-01-01,2.8
558,1993-01-01,4.0
983,1993-01-01,
467,1993-01-01,1.2
71,1993-01-01,
839,1993-01-01,-1.3
492,1993-01-01,7.5
162,1993-01-01,2.8
340,1993-01-01,-2.2
43,1993-01-01,-1.8
389,1993-01-01,-0.1
643,1993-01-01,7.4
568,1993-01-01,1.1
720,1993-01-01,6.8
372,1993-01-01,-11.1
269,1993-01-01,1.2
663,1993-01-01,8.7
956,1993-01-01,
203,1993-01-01,-16.3
607,1993-01-01,-0.1
98,1993-01-01,-0.7
850,1993-01-01,2.5
531,1993-01-01,-10.0
765,1993-01-01,
939,1993-01-01,8.0
170,1993-01-01,6.7
809,1993-01-01,-14.2
313,1993-01-01,0.3
721,1993-01-01,2.1
476,1993-01-01,2.8
879,1993-01-01,2.7
758,1993-01-01,-2.3
655,1993-01-01,0.7
372,1993-01-01,0.3
39,1993-01-01,8.1
916,1993-01-01,
698,1993-01-01,4.0
902,1993-01-01,-0.1
515,1993-01-01,
507,1994-01-01,
101,1994-01-01,9.4
581,1994-01-01,-0.9
283,1994-01-01,
383,1994-01-01,10.5
492,1994-01-01,6.7
214,1994-01-01,5.8
944,1994-01-01,5.4
686,1994-01-01,8.2
145,1994-01-01,4.8
907,1994-01-01,2.4
736,1994-01-01,-19.7
201,1994-01-01,3.1
768,1994-01-01,3.2
286,1994-01-01,4.1
377,1994-01-01,2.0
4,1994-01-01,-11.7
587,1994-01-01,3.2
360,1994-01-01,0.2
473,1994-01-01,2.0
259,1994-01-01,2.2
694,1994-01-01,4.7
263,1994-01-01,
713,1994-01-01,-0.8
108,1994-01-01,5.3
5,1994-01-01,3.1
574,1994-01-01,-3.7
467,1994-01-01,1.3
312,1994-01-01,-3.8
549,1994-01-01,6.9
366,1994-01-01,8.2
239,1994-01-01,-2.5
443,1994-01-01,4.5
560,1994-01-01,12.6
689,1994-01-01,5.5
367,1994-01-01,5.0
441,1994-01-01,13.0
181,1994-01-01,5.1
640,1994-01-01,-4.0
135,1994-01-01,-6.1
366,1994-01-01,-1.4
169,1994-01-01,4.5
815,1994-01-01,5.9
966,1994-01-01,5.9
172,1994-01-01,
79,1994-01-01,0.2
604,1994-01-01,5.3
175,1994-01-01,-1.4
683,1994-01-01,0.0
848,1994-01-01,2.6
852,1994-01-01,4.3
646,1994-01-01,4.2
531,1994-01-01,4.7
217,1994-01-01,16.8
641,1994-01-01,20.9
426,1994-01-01,-1.6
625,1994-01-01,2.4
19,1994-01-01,3.5
208,1994-01-01,5.1
68,1994-01-01,4.0
52,1994-01-01,2.4
157,1994-01-01,3.7
469,1994-01-01,-3.4
183,1994-01-01,-10.4
708,1994-01-01,2.4
858,1994-01-01,3.5
195,1994-01-01,2.0
145,1994-01-01,1.8
294,1994-01-01,3.5
932,1994-01-01,4.0
72,1994-01-01,3.0
517,1994-01-01,8.5
500,1994-01-01,-11.6
84,1994-01-01,0.2
767,1994-01-01,6.0
837,1994-01-01,2.9
997,1994-01-01,3.6
346,1994-01-01,6.7
312,1994-01-01,7.5
472,1994-01-01,-1.7
902,1994-01-01,
824,1994-01-01,5.9
665,1994-01-01,7.0
91,1994-01-01,2.1
831,1994-01-01,1.9
894,1994-01-01,0.9
480,1994-01-01,5.0
485,1994-01-01,-12.6
567,1994-01-01,2.5
484,1994-01-01,1.8
24,1994-01-01,9.3
499,1994-01-01,
392,1994-01-01,8.6
743,1994-01-01,-19.8
140,1994-01-01,8.2
751,1994-01-01,2.2
41,1994-01-01,8.0
646,1994-01-01,5.2
360,1994-01-01,
822,1994-01-01,3.2
218,1994-01-01,
235,1994-01-01,3.8
723,1994-01-01,
742,1994-01-01,0.0
715,1994-01-01,-10.3
186,1994-01-01,9.2
892,1994-01-01,7.5
125,1994-01-01,3.8
338,1994-01-01,4.6
841,1994-01-01,
529,1994-01-01,-3.1
526,1994-01-01,4.1
92,1994-01-01,4.4
909,1994-01-01,
18,1994-01-01,-30.9
871,1994-01-01,2.1
273,1994-01-01,
515,1994-01-01,11.5
859,1994-01-01,6.5
359,1994-01-01,
135,1994-01-01,3.0
101,1994-01-01,
768,1994-01-01,8.2
790,1994-01-01,3.0
774,1994-01-01,5.6
211,1994-01-01,5.0
859,1994-01-01,1.9
555,1994-01-01,0.3
680,1994-01-01,-1.8
16,1994-01-01,5.1
427,1994-01-01,3.8
282,1994-01-01,4.4
356,1994-01-01,
900,1994-01-01,2.8
205,1994-01-01,10.5
644,1994-01-01,5.3
61,1994-01-01,12.3
256,1994-01-01,4.4
616,1994-01-01,5.2
775,1994-01-01,1.5
913,1994-01-01,4.2
587,1994-01-01,1.9
465,1994-01-01,3.9
982,1994-01-01,-12.7
883,1994-01-01,-41.9
948,1994-01-01,5.4
351,1994-01-01,1.6
43,1994-01-01,-1.2
524,1994-01-01,6.4
298,1994-01-01,
257,1994-01-01,0.6
24,1994-01-01,-0.2
738,1994-01-01,
763,1994-01-01,-2.4
340,1994-01-01,3.5
39,1994-01-01,11.1
334,1994-01-01,6.2
135,1994-01-01,5.3
558,1994-01-01,8.1
983,1994-01-01,
467,1994-01-01,3.2
71,1994-01-01,
839,1994-01-01,2.3
492,1994-01-01,8.0
162,1994-01-01,3.5
340,1994-01-01,-7.0
43,1994-01-01,3.9
389,1994-01-01,1.3
643,1994-01-01,5.5
568,1994-01-01,2.2
720,1994-01-01,7.5
372,1994-01-01,-21.4
269,1994-01-01,1.6
663,1994-01-01,8.0
956,1994-01-01,
203,1994-01-01,13.9
607,1994-01-01,2.0
98,1994-01-01,3.6
850,1994-01-01,3.6
531,1994-01-01,-17.3
765,1994-01-01,
939,1994-01-01,-5.5
170,1994-01-01,7.7
809,1994-01-01,-22.9
313,1994-01-01,7.4
721,1994-01-01,3.5
476,1994-01-01,4.0
879,1994-01-01,7.3
758,1994-01-01,-5.2
655,1994-01-01,9.1
372,1994-01-01,-2.3
39,1994-01-01,8.8
916,1994-01-01,
698,1994-01-01,6.7
902,1994-01-01,-13.3
515,1994-01-01,
507,1995-01-01,
101,1995-01-01,8.9
581,1995-01-01,3.8
283,1995-01-01,
383,1995-01-01,10.4
492,1995-01-01,-4.4
214,1995-01-01,-2.8
944,1995-01-01,8.0
686,1995-01-01,2.5
145,1995-01-01,3.0
907,1995-01-01,2.7
736,1995-01-01,-13.0
201,1995-01-01,4.4
768,1995-01-01,1.9
286,1995-01-01,4.9
377,1995-01-01,2.0
4,1995-01-01,-11.1
587,1995-01-01,2.4
360,1995-01-01,0.6
473,1995-01-01,6.0
259,1995-01-01,6.0
694,1995-01-01,4.7
263,1995-01-01,20.7
713,1995-01-01,8.5
108,1995-01-01,4.4
5,1995-01-01,4.5
574,1995-01-01,-1.6
467,1995-01-01,5.7
312,1995-01-01,-7.9
549,1995-01-01,7.5
366,1995-01-01,6.0
239,1995-01-01,3.3
443,1995-01-01,2.7
560,1995-01-01,3.2
689,1995-01-01,-0.8
367,1995-01-01,8.9
441,1995-01-01,11.0
181,1995-01-01,5.2
640,1995-01-01,5.6
135,1995-01-01,2.8
366,1995-01-01,4.0
169,1995-01-01,4.2
815,1995-01-01,6.6
966,1995-01-01,9.9
172,1995-01-01,
79,1995-01-01,5.6
604,1995-01-01,3.0
175,1995-01-01,-3.5
683,1995-01-01,3.0
848,1995-01-01,5.7
852,1995-01-01,2.3
646,1995-01-01,4.5
531,1995-01-01,4.7
217,1995-01-01,26.5
641,1995-01-01,2.3
426,1995-01-01,2.2
625,1995-01-01,4.8
19,1995-01-01,6.1
208,1995-01-01,2.6
68,1995-01-01,4.2
52,1995-01-01,2.2
157,1995-01-01,5.0
469,1995-01-01,3.3
183,1995-01-01,2.6
708,1995-01-01,1.5
858,1995-01-01,4.2
195,1995-01-01,2.1
145,1995-01-01,2.2
294,1995-01-01,4.4
932,1995-01-01,4.7
72,1995-01-01,4.0
517,1995-01-01,5.1
500,1995-01-01,9.9
84,1995-01-01,6.2
767,1995-01-01,2.4
837,1995-01-01,2.5
997,1995-01-01,0.1
346,1995-01-01,7.6
312,1995-01-01,8.2
472,1995-01-01,2.4
902,1995-01-01,
824,1995-01-01,9.6
665,1995-01-01,9.7
91,1995-01-01,2.7
831,1995-01-01,2.5
894,1995-01-01,2.6
480,1995-01-01,6.0
485,1995-01-01,-8.2
567,1995-01-01,4.3
484,1995-01-01,-0.1
24,1995-01-01,9.6
499,1995-01-01,
392,1995-01-01,1.7
743,1995-01-01,-5.4
140,1995-01-01,7.0
751,1995-01-01,-2.1
41,1995-01-01,6.5
646,1995-01-01,4.1
360,1995-01-01,
822,1995-01-01,-15.4
218,1995-01-01,
235,1995-01-01,1.4
723,1995-01-01,
742,1995-01-01,1.7
715,1995-01-01,13.8
186,1995-01-01,9.8
892,1995-01-01,7.4
125,1995-01-01,3.0
338,1995-01-01,6.9
841,1995-01-01,
529,1995-01-01,9.8
526,1995-01-01,4.3
92,1995-01-01,-5.9
909,1995-01-01,
18,1995-01-01,-1.4
871,1995-01-01,6.4
273,1995-01-01,
515,1995-01-01,-6.3
859,1995-01-01,2.3
359,1995-01-01,
135,1995-01-01,4.1
101,1995-01-01,
768,1995-01-01,3.5
790,1995-01-01,2.8
774,1995-01-01,4.9
211,1995-01-01,5.9
859,1995-01-01,2.5
555,1995-01-01,1.9
680,1995-01-01,-1.1
16,1995-01-01,4.2
427,1995-01-01,4.8
282,1995-01-01,5.1
356,1995-01-01,
900,1995-01-01,1.8
205,1995-01-01,-3.4
644,1995-01-01,6.8
61,1995-01-01,7.4
256,1995-01-01,4.6
616,1995-01-01,6.7
775,1995-01-01,2.3
913,1995-01-01,4.5
587,1995-01-01,0.4
465,1995-01-01,7.1
982,1995-01-01,-4.1
883,1995-01-01,24.5
948,1995-01-01,3.5
351,1995-01-01,1.7
43,1995-01-01,6.8
524,1995-01-01,6.6
298,1995-01-01,
257,1995-01-01,0.2
24,1995-01-01,6.1
738,1995-01-01,
763,1995-01-01,0.5
340,1995-01-01,-10.0
39,1995-01-01,7.2
334,1995-01-01,7.9
135,1995-01-01,4.1
558,1995-01-01,10.1
983,1995-01-01,
467,1995-01-01,3.1
71,1995-01-01,
839,1995-01-01,4.1
492,1995-01-01,6.1
162,1995-01-01,8.9
340,1995-01-01,11.3
43,1995-01-01,3.9
389,1995-01-01,0.6
643,1995-01-01,5.4
568,1995-01-01,2.0
720,1995-01-01,6.5
372,1995-01-01,-12.5
269,1995-01-01,3.6
663,1995-01-01,8.1
956,1995-01-01,
203,1995-01-01,19.7
607,1995-01-01,7.9
98,1995-01-01,3.8
850,1995-01-01,2.7
531,1995-01-01,-7.2
765,1995-01-01,
939,1995-01-01,7.2
170,1995-01-01,9.2
809,1995-01-01,-12.2
313,1995-01-01,6.6
721,1995-01-01,2.1
476,1995-01-01,2.7
879,1995-01-01,-1.4
758,1995-01-01,-0.9
655,1995-01-01,1.0
372,1995-01-01,4.0
39,1995-01-01,9.5
916,1995-01-01,7.1
698,1995-01-01,5.7
902,1995-01-01,2.9
515,1995-01-01,
507,1996-01-01,
101,1996-01-01,9.1
581,1996-01-01,3.8
283,1996-01-01,
383,1996-01-01,11.2
492,1996-01-01,6.6
214,1996-01-01,5.5
944,1996-01-01,5.2
686,1996-01-01,1.3
145,1996-01-01,4.0
907,1996-01-01,2.4
736,1996-01-01,2.5
201,1996-01-01,4.2
768,1996-01-01,3.2
286,1996-01-01,4.6
377,1996-01-01,4.0
4,1996-01-01,2.8
587,1996-01-01,1.3
360,1996-01-01,1.1
473,1996-01-01,4.3
259,1996-01-01,6.0
694,1996-01-01,4.4
263,1996-01-01,62.2
713,1996-01-01,2.5
108,1996-01-01,2.2
5,1996-01-01,2.9
574,1996-01-01,5.2
467,1996-01-01,11.0
312,1996-01-01,-8.0
549,1996-01-01,6.7
366,1996-01-01,5.9
239,1996-01-01,4.9
443,1996-01-01,1.6
560,1996-01-01,-6.2
689,1996-01-01,2.1
367,1996-01-01,5.0
441,1996-01-01,9.9
181,1996-01-01,2.1
640,1996-01-01,-0.5
135,1996-01-01,-1.9
366,1996-01-01,3.5
169,1996-01-01,1.4
815,1996-01-01,5.9
966,1996-01-01,1.2
172,1996-01-01,4.5
79,1996-01-01,8.1
604,1996-01-01,2.9
175,1996-01-01,-3.7
683,1996-01-01,3.1
848,1996-01-01,6.0
852,1996-01-01,1.7
646,1996-01-01,4.9
531,1996-01-01,0.8
217,1996-01-01,52.7
641,1996-01-01,9.1
426,1996-01-01,4.9
625,1996-01-01,3.8
19,1996-01-01,13.5
208,1996-01-01,4.8
68,1996-01-01,3.7
52,1996-01-01,1.3
157,1996-01-01,3.6
469,1996-01-01,2.9
183,1996-01-01,10.5
708,1996-01-01,0.8
858,1996-01-01,4.8
195,1996-01-01,2.9
145,1996-01-01,4.4
294,1996-01-01,2.8
932,1996-01-01,4.5
72,1996-01-01,3.7
517,1996-01-01,8.0
500,1996-01-01,4.1
84,1996-01-01,1.9
767,1996-01-01,4.3
837,1996-01-01,0.1
997,1996-01-01,4.6
346,1996-01-01,7.5
312,1996-01-01,7.8
472,1996-01-01,6.4
902,1996-01-01,
824,1996-01-01,9.1
665,1996-01-01,5.9
91,1996-01-01,1.3
831,1996-01-01,0.2
894,1996-01-01,3.1
480,1996-01-01,1.9
485,1996-01-01,0.5
567,1996-01-01,4.5
484,1996-01-01,1.1
24,1996-01-01,7.9
499,1996-01-01,
392,1996-01-01,0.6
743,1996-01-01,7.1
140,1996-01-01,6.9
751,1996-01-01,2.6
41,1996-01-01,4.0
646,1996-01-01,4.8
360,1996-01-01,
822,1996-01-01,1.8
218,1996-01-01,5.2
235,1996-01-01,1.5
723,1996-01-01,
742,1996-01-01,2.2
715,1996-01-01,10.0
186,1996-01-01,10.0
892,1996-01-01,9.1
125,1996-01-01,7.3
338,1996-01-01,4.0
841,1996-01-01,
529,1996-01-01,5.8
526,1996-01-01,5.6
92,1996-01-01,6.2
909,1996-01-01,-3.1
18,1996-01-01,-5.9
871,1996-01-01,2.2
273,1996-01-01,
515,1996-01-01,13.5
859,1996-01-01,11.2
359,1996-01-01,
135,1996-01-01,3.2
101,1996-01-01,
768,1996-01-01,5.3
790,1996-01-01,3.5
774,1996-01-01,4.1
211,1996-01-01,6.3
859,1996-01-01,0.1
555,1996-01-01,4.1
680,1996-01-01,1.2
16,1996-01-01,5.0
427,1996-01-01,2.9
282,1996-01-01,6.6
356,1996-01-01,
900,1996-01-01,7.4
205,1996-01-01,6.6
644,1996-01-01,1.6
61,1996-01-01,2.8
256,1996-01-01,5.9
616,1996-01-01,6.2
775,1996-01-01,3.5
913,1996-01-01,2.3
587,1996-01-01,4.2
465,1996-01-01,3.9
982,1996-01-01,-3.6
883,1996-01-01,11.6
948,1996-01-01,5.9
351,1996-01-01,2.9
43,1996-01-01,1.1
524,1996-01-01,7.3
298,1996-01-01,
257,1996-01-01,2.6
24,1996-01-01,1.9
738,1996-01-01,
763,1996-01-01,10.0
340,1996-01-01,-24.8
39,1996-01-01,7.5
334,1996-01-01,6.9
135,1996-01-01,3.6
558,1996-01-01,1.6
983,1996-01-01,
467,1996-01-01,4.3
71,1996-01-01,
839,1996-01-01,2.4
492,1996-01-01,12.2
162,1996-01-01,5.5
340,1996-01-01,11.2
43,1996-01-01,1.6
389,1996-01-01,0.5
643,1996-01-01,3.0
568,1996-01-01,1.5
720,1996-01-01,6.2
372,1996-01-01,-4.4
269,1996-01-01,4.5
663,1996-01-01,5.7
956,1996-01-01,
203,1996-01-01,-3.9
607,1996-01-01,0.1
98,1996-01-01,7.1
850,1996-01-01,6.9
531,1996-01-01,-6.7
765,1996-01-01,
939,1996-01-01,7.0
170,1996-01-01,6.6
809,1996-01-01,-10.0
313,1996-01-01,5.4
721,1996-01-01,1.9
476,1996-01-01,3.8
879,1996-01-01,5.6
758,1996-01-01,1.7
655,1996-01-01,2.3
372,1996-01-01,-0.2
39,1996-01-01,9.3
916,1996-01-01,1.2
698,1996-01-01,4.6
902,1996-01-01,6.2
515,1996-01-01,
507,1997-01-01,
101,1997-01-01,-10.9
581,1997-01-01,1.1
283,1997-01-01,
383,1997-01-01,7.3
492,1997-01-01,5.5
214,1997-01-01,8.1
944,1997-01-01,3.4
686,1997-01-01,7.0
