country_id,date,population,country_id_hash
1998,1970-01-01,20470,55168376
5481,1970-01-01,1855697,82479466
9225,1970-01-01,4492638,7094523
5830,1970-01-01,8869636,3314720
5520,1970-01-01,640804,88666182
9936,1970-01-01,4922963,11777277
8382,1970-01-01,144379,25239866
1484,1970-01-01,68895,17232522
4632,1970-01-01,4475871,18394308
8990,1970-01-01,6172215,78290769
5730,1970-01-01,34781986,60387048
8331,1970-01-01,3619090,19450374
5493,1970-01-01,316955,76654775
1933,1970-01-01,1272748,62208073
4556,1970-01-01,1361999,76324049
2855,1970-01-01,442865,37223699
1077,1970-01-01,28308246,17010357
1812,1970-01-01,2274,12728354
8902,1970-01-01,38416,99789118
2666,1970-01-01,527634,52107209
8325,1970-01-01,4606621,98648627
2491,1970-01-01,50523586,11799999
6137,1970-01-01,46484,15305068
1540,1970-01-01,117891,33477232
9323,1970-01-01,597192,26015852
1968,1970-01-01,528731,18307709
6192,1970-01-01,4800426,55512115
2447,1970-01-01,78294583,53674746
1680,1970-01-01,8861895,1084582
5059,1970-01-01,26685,43518251
7791,1970-01-01,8544873,77023562
9550,1970-01-01,45434,58937713
1866,1970-01-01,98794,82422330
1376,1970-01-01,318310,82529388
8106,1970-01-01,88300,86045229
8657,1970-01-01,5453208,20945365
9599,1970-01-01,4222374,95923490
5294,1970-01-01,591663,9208023
2843,1970-01-01,705261,78027550
6415,1970-01-01,4680812,34054767
1086,1970-01-01,2782753,54768852
7703,1970-01-01,3955072,29510498
9064,1970-01-01,10315366,36662877
7843,1970-01-01,204468,67436522
7159,1970-01-01,557501301,21648065
3993,1970-01-01,115228394,92838403
7987,1970-01-01,28449705,96306083
3959,1970-01-01,9811347,77675519
7100,1970-01-01,2937637,66414785
3808,1970-01-01,55298,93294090
9089,1970-01-01,2907307,80718860
5288,1970-01-01,53324036,73216586
6674,1970-01-01,1859091,93222457
6552,1970-01-01,105416839,81642360
4363,1970-01-01,1557374,37592621
4450,1970-01-01,12265305,85666628
3754,1970-01-01,11473087,11037852
5939,1970-01-01,57437,54204960
5927,1970-01-01,802786,59370545
8847,1970-01-01,3016384,49652934
1313,1970-01-01,2675283,28197956
3111,1970-01-01,2397414,18661921
1899,1970-01-01,2381791,49003518
1612,1970-01-01,1023481,34734422
9882,1970-01-01,1463563,41788389
9669,1970-01-01,1909177,64334328
3125,1970-01-01,21089,97262456
9898,1970-01-01,3210147,96392049
7830,1970-01-01,339342,57651871
3497,1970-01-01,6639751,55401267
3592,1970-01-01,4625141,82269717
6262,1970-01-01,10306508,8133617
2701,1970-01-01,123243,6732282
4228,1970-01-01,6153587,67756812
3964,1970-01-01,315414,24357467
8099,1970-01-01,23969,75853003
6596,1970-01-01,326428,50645867
2777,1970-01-01,1122198,42580177
2792,1970-01-01,830115,48015318
6400,1970-01-01,35383,17842756
9800,1970-01-01,50289306,72918587
8489,1970-01-01,58989,3947657
1367,1970-01-01,3711140,15268947
2641,1970-01-01,24270,8933254
9877,1970-01-01,1293880,16660052
1357,1970-01-01,530268,74713465
6446,1970-01-01,11402,76081666
3324,1970-01-01,15274351,54325268
9850,1970-01-01,8411676,70930221
7797,1970-01-01,27284112,57551901
2703,1970-01-01,754467,46013951
9288,1970-01-01,6663,30637242
3315,1970-01-01,12501285,86309608
7531,1970-01-01,13037686,69807021
5635,1970-01-01,110982,81836261
1811,1970-01-01,2824061,67448392
6130,1970-01-01,2444767,85492671
1507,1970-01-01,4669708,78601846
4777,1970-01-01,55569264,80293540
7875,1970-01-01,5185,15474886
4718,1970-01-01,14996879,80650558
6127,1970-01-01,1656783,88702694
1019,1970-01-01,10143,35230153
4283,1970-01-01,3875546,69617708
2939,1970-01-01,670693,64469579
5946,1970-01-01,59290872,30970202
7978,1970-01-01,11366,98058056
2232,1970-01-01,1516188,73261353
6499,1970-01-01,2489059,95471311
8530,1970-01-01,2408787,81581462
2693,1970-01-01,13562371,30489639
1477,1970-01-01,37435586,40403060
7322,1970-01-01,32482943,42556134
4885,1970-01-01,8683631,49672094
7373,1970-01-01,2737619,34938530
3352,1970-01-01,118007,69253153
6771,1970-01-01,19922618,56605532
6070,1970-01-01,130093010,90064085
7426,1970-01-01,3896367,59404664
9065,1970-01-01,2417,40139165
9260,1970-01-01,103090,33207339
7092,1970-01-01,5802,50826289
3283,1970-01-01,142771,7157750
6251,1970-01-01,18169,58059125
7391,1970-01-01,6106191,54707069
5951,1970-01-01,4367744,51153058
1245,1970-01-01,7193533,18329013
3813,1970-01-01,54379,31415778
2946,1970-01-01,2778557,7402128
7069,1970-01-01,2061831,40195874
9088,1970-01-01,6260,90251611
3625,1970-01-01,4522867,68676821
5516,1970-01-01,1741286,57208980
9888,1970-01-01,172833,70675589
6544,1970-01-01,3720977,52370962
6951,1970-01-01,22368306,42463016
7514,1970-01-01,32601143,90076779
1955,1970-01-01,3342410,84805501
7526,1970-01-01,33792617,12701244
7632,1970-01-01,12388769,65636910
4452,1970-01-01,11305206,47917195
9954,1970-01-01,379918,41352220
9171,1970-01-01,8027702,22103137
9995,1970-01-01,6181227,3737103
9598,1970-01-01,6319199,16185412
1623,1970-01-01,14957870,65066037
8108,1970-01-01,2993019,51328176
5605,1970-01-01,13618192,16834609
3514,1970-01-01,35791728,83708293
8258,1970-01-01,554021,41526550
3763,1970-01-01,2197383,91215077
4810,1970-01-01,1714,28417856
7376,1970-01-01,86484,41565817
4402,1970-01-01,988890,16821368
2097,1970-01-01,5047404,54062275
3095,1970-01-01,35540990,24159972
6898,1970-01-01,2201432,16217600
6928,1970-01-01,5814,6838638
3793,1970-01-01,10317212,71743650
8670,1970-01-01,47279086,5644571
3348,1970-01-01,298084,55092066
8898,1970-01-01,55650166,3662305
8163,1970-01-01,200328340,23866298
8338,1970-01-01,2790265,81805174
7220,1970-01-01,12011361,30060703
9145,1970-01-01,87019,64742281
4005,1970-01-01,11355475,97660441
6369,1970-01-01,41928849,2524380
7483,1970-01-01,76371,66644440
7872,1970-01-01,6843607,36875289
9480,1970-01-01,4281671,34664177
2658,1970-01-01,5202918,15422656
2050,1975-01-01,12157386,82099438
5181,1975-01-01,2650122,26100560
4586,1975-01-01,15724692,88531968
9350,1975-01-01,29573,10425951
9230,1975-01-01,27640,64265922
9448,1975-01-01,7032713,82060110
5604,1975-01-01,6463,91506655
8745,1975-01-01,64035,4535054
5231,1975-01-01,25875558,40732059
1972,1975-01-01,2830798,93738957
8217,1975-01-01,60715,60617172
7859,1975-01-01,13886854,59491633
5484,1975-01-01,7576926,52291310
2557,1975-01-01,5925012,98711688
3976,1975-01-01,201881,56453427
5160,1975-01-01,285116,80217975
3421,1975-01-01,74700345,42680327
8963,1975-01-01,247090,68313405
4288,1975-01-01,9500738,79052619
2934,1975-01-01,9763430,80959
1945,1975-01-01,130801,47222930
5854,1975-01-01,3378703,12930379
5017,1975-01-01,53256,85701576
5833,1975-01-01,352269,21650059
8863,1975-01-01,5127776,8178979
2086,1975-01-01,4022090,33289842
6025,1975-01-01,727930,33681694
5643,1975-01-01,62851312,50976533
8750,1975-01-01,10282,9951496
1038,1975-01-01,159653,27446300
4114,1975-01-01,8860971,77504937
3270,1975-01-01,6138444,68944829
5785,1975-01-01,3749232,81655156
1475,1975-01-01,6727922,52106740
2910,1975-01-01,7397417,10540412
4227,1975-01-01,23136252,72666860
5564,1975-01-01,304375,35433607
1710,1975-01-01,13791,667325
1420,1975-01-01,2283927,26243078
9053,1975-01-01,4084110,97319789
8151,1975-01-01,10639531,39935936
4783,1975-01-01,915124661,31599265
8433,1975-01-01,23403731,30776375
2225,1975-01-01,280036,90211785
1998,1975-01-01,18863,55168376
5481,1975-01-01,2111850,82479466
9225,1975-01-01,4579428,7094523
5830,1975-01-01,9514305,3314720
5520,1975-01-01,644982,88666182
9936,1975-01-01,5058203,11777277
8382,1975-01-01,208582,25239866
1484,1975-01-01,71300,17232522
4632,1975-01-01,5106453,18394308
8990,1975-01-01,7105786,78290769
5730,1975-01-01,38775584,60387048
8331,1975-01-01,4076751,19450374
5493,1975-01-01,283262,76654775
1933,1975-01-01,1450867,62208073
4556,1975-01-01,1424044,76324049
2855,1975-01-01,509535,37223699
1077,1975-01-01,32252783,17010357
1812,1975-01-01,2280,12728354
8902,1975-01-01,40626,99789118
2666,1975-01-01,575804,52107209
8325,1975-01-01,4711368,98648627
2491,1975-01-01,52450030,11799999
6137,1975-01-01,54347,15305068
1540,1975-01-01,139833,33477232
9323,1975-01-01,663340,26015852
1968,1975-01-01,612909,18307709
6192,1975-01-01,4970320,55512115
2447,1975-01-01,78513511,53674746
1680,1975-01-01,10209848,1084582
5059,1975-01-01,27973,43518251
7791,1975-01-01,8805415,77023562
9550,1975-01-01,49151,58937713
1866,1975-01-01,97165,82422330
1376,1975-01-01,324878,82529388
8106,1975-01-01,99478,86045229
8657,1975-01-01,6201734,20945365
9599,1975-01-01,4588006,95923490
5294,1975-01-01,659635,9208023
2843,1975-01-01,745590,78027550
6415,1975-01-01,5124560,34054767
1086,1975-01-01,3231631,54768852
7703,1975-01-01,4451220,29510498
9064,1975-01-01,10520237,36662877
7843,1975-01-01,218070,67436522
7159,1975-01-01,623524219,21648065
3993,1975-01-01,131213215,92838403
7987,1975-01-01,32856976,96306083
3959,1975-01-01,11617622,77675519
7100,1975-01-01,3157919,66414785
3808,1975-01-01,59949,93294090
9089,1975-01-01,3388086,80718860
5288,1975-01-01,55093989,73216586
6674,1975-01-01,2003094,93222457
6552,1975-01-01,112411640,81642360
4363,1975-01-01,1886636,37592621
4450,1975-01-01,13158942,85666628
3754,1975-01-01,13651908,11037852
5939,1975-01-01,60675,54204960
5927,1975-01-01,1095998,59370545
8847,1975-01-01,3353850,49652934
1313,1975-01-01,3012720,28197956
3111,1975-01-01,2492528,18661921
1899,1975-01-01,2691586,49003518
1612,1975-01-01,1216180,34734422
9882,1975-01-01,1671632,41788389
9669,1975-01-01,2291841,64334328
3125,1975-01-01,23030,97262456
9898,1975-01-01,3368287,96392049
7830,1975-01-01,353666,57651871
3497,1975-01-01,7720859,55401267
3592,1975-01-01,5280965,82269717
6262,1975-01-01,11617947,8133617
2701,1975-01-01,143126,6732282
4228,1975-01-01,6687293,67756812
3964,1975-01-01,319619,24357467
8099,1975-01-01,27047,75853003
6596,1975-01-01,328795,50645867
2777,1975-01-01,1302436,42580177
2792,1975-01-01,888292,48015318
6400,1975-01-01,42097,17842756
9800,1975-01-01,58691882,72918587
8489,1975-01-01,289396,3947657
1367,1975-01-01,3913586,15268947
2641,1975-01-01,25524,8933254
9877,1975-01-01,1485691,16660052
1357,1975-01-01,559279,74713465
6446,1975-01-01,11533,76081666
3324,1975-01-01,17325325,54325268
9850,1975-01-01,9703732,70930221
7797,1975-01-01,30344276,57551901
2703,1975-01-01,876572,46013951
9288,1975-01-01,7199,30637242
3315,1975-01-01,13925541,86309608
7531,1975-01-01,13663969,69807021
5635,1975-01-01,136601,81836261
1811,1975-01-01,3095428,67448392
6130,1975-01-01,2857461,85492671
1507,1975-01-01,5339497,78601846
4777,1975-01-01,62851312,80293540
7875,1975-01-01,4270,15474886
4718,1975-01-01,16723252,80650558
6127,1975-01-01,1774013,88702694
1019,1975-01-01,15269,35230153
4283,1975-01-01,4007466,69617708
2939,1975-01-01,787194,64469579
5946,1975-01-01,68126999,30970202
7978,1975-01-01,12607,98058056
2232,1975-01-01,1734876,73261353
6499,1975-01-01,2794462,95471311
8530,1975-01-01,2714664,81581462
2693,1975-01-01,15441497,30489639
1477,1975-01-01,42394433,40403060
7322,1975-01-01,33899770,42556134
4885,1975-01-01,9202709,49672094
7373,1975-01-01,2972267,34938530
3352,1975-01-01,195043,69253153
6771,1975-01-01,21167265,56605532
6070,1975-01-01,133841842,90064085
7426,1975-01-01,4515756,59404664
9065,1975-01-01,2575,40139165
9260,1975-01-01,111497,33207339
7092,1975-01-01,6656,50826289
3283,1975-01-01,155263,7157750
6251,1975-01-01,19803,58059125
7391,1975-01-01,7897544,54707069
5951,1975-01-01,5047922,51153058
1245,1975-01-01,7479833,18329013
3813,1975-01-01,60943,31415778
2946,1975-01-01,3055916,7402128
7069,1975-01-01,2232425,40195874
9088,1975-01-01,8906,90251611
3625,1975-01-01,4737059,68676821
5516,1975-01-01,1817044,57208980
9888,1975-01-01,197853,70675589
6544,1975-01-01,4228289,52370962
6951,1975-01-01,25777964,42463016
7514,1975-01-01,35930694,90076779
1955,1975-01-01,3718279,84805501
7526,1975-01-01,35760431,12701244
7632,1975-01-01,13662873,65636910
4452,1975-01-01,13497543,47917195
9954,1975-01-01,392137,41352220
9171,1975-01-01,8224408,22103137
9995,1975-01-01,6338267,3737103
9598,1975-01-01,7497126,16185412
1623,1975-01-01,16551774,65066037
8108,1975-01-01,3482125,51328176
5605,1975-01-01,16243826,16834609
3514,1975-01-01,40908471,83708293
8258,1975-01-01,600126,41526550
3763,1975-01-01,2509713,91215077
4810,1975-01-01,1621,28417856
7376,1975-01-01,93477,41565817
4402,1975-01-01,1054017,16821368
2097,1975-01-01,5769074,54062275
3095,1975-01-01,39673590,24159972
6898,1975-01-01,2525760,16217600
6928,1975-01-01,6381,6838638
3793,1975-01-01,11730959,71743650
8670,1975-01-01,48892187,5644571
3348,1975-01-01,543394,55092066
8898,1975-01-01,56266842,3662305
8163,1975-01-01,211274535,23866298
8338,1975-01-01,2871947,81805174
7220,1975-01-01,13894347,30060703
9145,1975-01-01,102010,64742281
4005,1975-01-01,13176387,97660441
6369,1975-01-01,46969616,2524380
7483,1975-01-01,66865,66644440
7872,1975-01-01,7855657,36875289
9480,1975-01-01,4931249,34664177
2658,1975-01-01,6097083,15422656
2050,1980-01-01,12486631,82099438
5181,1980-01-01,2941651,26100560
4586,1980-01-01,18739378,88531968
9350,1980-01-01,32886,10425951
9230,1980-01-01,35611,64265922
9448,1980-01-01,8330047,82060110
5604,1980-01-01,6560,91506655
8745,1980-01-01,64888,4535054
5231,1980-01-01,28024803,40732059
1972,1980-01-01,3135123,93738957
8217,1980-01-01,62267,60617172
7859,1980-01-01,14706322,59491633
5484,1980-01-01,7547561,52291310
2557,1980-01-01,6383060,98711688
3976,1980-01-01,223752,56453427
5160,1980-01-01,362595,80217975
3421,1980-01-01,83929765,42680327
8963,1980-01-01,253575,68313405
4288,1980-01-01,9817257,79052619
2934,1980-01-01,9828986,80959
1945,1980-01-01,145133,47222930
5854,1980-01-01,3833939,12930379
5017,1980-01-01,53565,85701576
5833,1980-01-01,415257,21650059
8863,1980-01-01,5736088,8178979
2086,1980-01-01,4199820,33289842
6025,1980-01-01,938578,33681694
5643,1980-01-01,122288383,50976533
8750,1980-01-01,11109,9951496
1038,1980-01-01,187921,27446300
4114,1980-01-01,8980606,77504937
3270,1980-01-01,6932967,68944829
5785,1980-01-01,4312834,81655156
1475,1980-01-01,6198959,52106740
2910,1980-01-01,8519891,10540412
4227,1980-01-01,24511510,72666860
5564,1980-01-01,317234,35433607
1710,1980-01-01,17100,667325
1420,1980-01-01,2415276,26243078
9053,1980-01-01,4408230,97319789
8151,1980-01-01,11469828,39935936
4783,1980-01-01,982372466,31599265
8433,1980-01-01,26176195,30776375
2225,1980-01-01,328328,90211785
1998,1980-01-01,17651,55168376
