country_id,date,value,country_id_hash
186,2002-01-01,5.4,18355348
892,2002-01-01,6.1,67199473
125,2002-01-01,3.1,15398877
338,2002-01-01,2.6,40243223
841,2002-01-01,3.6,20377248
529,2002-01-01,1.4,28812437
526,2002-01-01,1.6,99931138
92,2002-01-01,-0.2,77356048
909,2002-01-01,0.6,72783508
18,2002-01-01,7.8,56085795
871,2002-01-01,5.3,81170260
273,2002-01-01,1.9,38766189
515,2002-01-01,3.3,97595539
859,2002-01-01,9.3,4930958
359,2002-01-01,9.9,78845516
135,2002-01-01,6.7,71792468
101,2002-01-01,,33791314
768,2002-01-01,0.1,86898080
790,2002-01-01,0.2,80827534
774,2002-01-01,4.7,6470595
211,2002-01-01,0.8,75229044
859,2002-01-01,4.9,4930958
555,2002-01-01,14.6,20929225
680,2002-01-01,1.5,29582630
16,2002-01-01,1.4,41938095
427,2002-01-01,-0.8,15671395
282,2002-01-01,2.6,93837253
356,2002-01-01,5.1,71761777
900,2002-01-01,2.2,23044717
205,2002-01-01,-0.2,18531689
644,2002-01-01,0.0,63043804
61,2002-01-01,5.5,20435857
256,2002-01-01,3.7,94018219
616,2002-01-01,1.4,33991446
775,2002-01-01,0.8,79084240
913,2002-01-01,2.2,28657411
587,2002-01-01,6.9,71578930
465,2002-01-01,5.7,69147221
982,2002-01-01,4.7,97967226
883,2002-01-01,13.2,66719615
948,2002-01-01,1.4,34145243
351,2002-01-01,0.4,32914211
43,2002-01-01,4.9,71836555
524,2002-01-01,5.7,71286120
298,2002-01-01,0.3,48636552
257,2002-01-01,-2.8,12951241
24,2002-01-01,0.1,64218719
738,2002-01-01,6.4,18311676
763,2002-01-01,1.2,93382838
340,2002-01-01,26.4,72545627
39,2002-01-01,3.9,54218556
334,2002-01-01,4.5,45114489
135,2002-01-01,3.5,71792468
558,2002-01-01,-2.8,70078248
983,2002-01-01,,60689257
467,2002-01-01,3.7,53021696
71,2002-01-01,,90101268
839,2002-01-01,2.7,71448315
492,2002-01-01,3.7,81801560
162,2002-01-01,5.9,54790051
340,2002-01-01,3.7,72545627
43,2002-01-01,2.2,71836555
389,2002-01-01,-0.1,33478187
643,2002-01-01,5.9,79648704
568,2002-01-01,2.4,64731112
720,2002-01-01,5.5,9348887
372,2002-01-01,9.1,63171500
269,2002-01-01,7.2,61338997
663,2002-01-01,6.1,59404558
956,2002-01-01,-6.7,2608017
203,2002-01-01,3.8,17739986
607,2002-01-01,4.5,76135334
98,2002-01-01,7.2,46305738
850,2002-01-01,1.3,3985206
531,2002-01-01,15.8,15428775
765,2002-01-01,8.3,57282382
939,2002-01-01,6.4,30576306
170,2002-01-01,7.1,10315112
809,2002-01-01,5.3,49251654
313,2002-01-01,2.4,58384674
721,2002-01-01,1.8,3080831
476,2002-01-01,1.7,59885057
879,2002-01-01,-7.7,78755218
758,2002-01-01,4.0,64100421
655,2002-01-01,-5.2,7577402
372,2002-01-01,-8.9,63171500
39,2002-01-01,7.1,54218556
916,2002-01-01,-12.5,95082108
698,2002-01-01,3.9,54064197
902,2002-01-01,4.5,39900920
515,2002-01-01,-7.7,97595539
507,2003-01-01,8.7,88466734
101,2003-01-01,5.5,33791314
581,2003-01-01,7.2,69873062
283,2003-01-01,8.7,5892424
383,2003-01-01,3.0,84145927
492,2003-01-01,6.1,81801560
214,2003-01-01,9.0,25426021
944,2003-01-01,14.1,80560406
686,2003-01-01,1.1,90452541
145,2003-01-01,3.0,20560328
907,2003-01-01,0.9,8220049
736,2003-01-01,10.2,76220858
201,2003-01-01,-1.3,70083219
768,2003-01-01,6.3,86898080
286,2003-01-01,4.7,85511984
377,2003-01-01,2.2,76898047
4,2003-01-01,7.0,6361900
587,2003-01-01,1.0,71578930
360,2003-01-01,9.3,97957390
473,2003-01-01,3.4,88595042
259,2003-01-01,9.3,4053751
694,2003-01-01,2.7,87749401
263,2003-01-01,3.9,64879567
713,2003-01-01,5.4,96081803
108,2003-01-01,1.1,84398603
5,2003-01-01,2.9,70900693
574,2003-01-01,5.2,80278245
467,2003-01-01,7.8,53021696
312,2003-01-01,2.5,57643641
549,2003-01-01,7.5,72282422
366,2003-01-01,8.5,59805280
239,2003-01-01,5.0,52830773
443,2003-01-01,1.8,23013392
560,2003-01-01,-2.2,82422592
689,2003-01-01,14.7,47875248
367,2003-01-01,4.7,18938828
441,2003-01-01,10.0,9991475
181,2003-01-01,3.9,41161672
640,2003-01-01,2.0,45387969
135,2003-01-01,6.6,71792468
366,2003-01-01,0.5,59805280
169,2003-01-01,4.3,74759091
815,2003-01-01,5.6,15024232
966,2003-01-01,2.6,79476360
172,2003-01-01,3.6,9318686
79,2003-01-01,-1.4,10652375
604,2003-01-01,0.4,37854619
175,2003-01-01,3.2,83684836
683,2003-01-01,6.4,33288671
848,2003-01-01,-1.3,93586470
852,2003-01-01,2.7,8966224
646,2003-01-01,3.2,14679614
531,2003-01-01,1.6,15428775
217,2003-01-01,14.5,15068116
641,2003-01-01,-2.7,71050252
426,2003-01-01,7.6,65445761
625,2003-01-01,3.9,5544914
19,2003-01-01,-2.1,6574532
208,2003-01-01,0.8,6092745
68,2003-01-01,2.0,86772443
52,2003-01-01,0.8,76244680
157,2003-01-01,1.7,79102343
469,2003-01-01,6.9,79010487
183,2003-01-01,11.1,17611223
708,2003-01-01,-0.7,67210726
858,2003-01-01,5.1,16247707
195,2003-01-01,5.8,87250446
145,2003-01-01,9.5,20560328
294,2003-01-01,2.6,93049851
932,2003-01-01,1.2,70052031
72,2003-01-01,-0.3,65527069
517,2003-01-01,-0.7,46046806
500,2003-01-01,3.5,25876123
84,2003-01-01,4.5,43139873
767,2003-01-01,3.1,8880454
837,2003-01-01,4.1,86054092
997,2003-01-01,2.1,96103666
346,2003-01-01,7.9,19145025
312,2003-01-01,4.8,57643641
472,2003-01-01,8.6,37521730
902,2003-01-01,81.8,39900920
824,2003-01-01,3.0,88902669
665,2003-01-01,1.4,1481878
91,2003-01-01,0.1,96746132
831,2003-01-01,3.7,73592048
894,2003-01-01,1.5,59501566
480,2003-01-01,4.0,25678534
485,2003-01-01,9.3,67900430
567,2003-01-01,2.9,13424445
484,2003-01-01,2.0,8909947
24,2003-01-01,3.1,64218719
499,2003-01-01,2.6,91126019
392,2003-01-01,17.3,4832143
743,2003-01-01,7.0,62804304
140,2003-01-01,6.2,1367353
751,2003-01-01,8.4,91851388
41,2003-01-01,1.7,34187516
646,2003-01-01,4.2,14679614
360,2003-01-01,-29.0,97957390
822,2003-01-01,16.1,36520093
218,2003-01-01,10.6,59043983
235,2003-01-01,2.6,4448030
723,2003-01-01,11.6,41888806
742,2003-01-01,9.8,8164667
715,2003-01-01,5.7,14715080
186,2003-01-01,5.8,18355348
892,2003-01-01,25.4,67199473
125,2003-01-01,9.1,15398877
338,2003-01-01,4.1,40243223
841,2003-01-01,-1.5,20377248
529,2003-01-01,6.9,28812437
526,2003-01-01,6.0,99931138
92,2003-01-01,1.2,77356048
909,2003-01-01,1.6,72783508
18,2003-01-01,6.6,56085795
871,2003-01-01,7.4,81170260
273,2003-01-01,2.5,38766189
515,2003-01-01,6.3,97595539
859,2003-01-01,6.9,4930958
359,2003-01-01,13.2,78845516
135,2003-01-01,3.5,71792468
101,2003-01-01,,33791314
768,2003-01-01,3.9,86898080
790,2003-01-01,0.2,80827534
774,2003-01-01,4.4,6470595
211,2003-01-01,2.5,75229044
859,2003-01-01,2.2,4930958
555,2003-01-01,9.5,20929225
680,2003-01-01,2.2,29582630
16,2003-01-01,0.9,41938095
427,2003-01-01,-2.2,15671395
282,2003-01-01,5.2,93837253
356,2003-01-01,-3.4,71761777
900,2003-01-01,4.2,23044717
205,2003-01-01,9.0,18531689
644,2003-01-01,4.3,63043804
61,2003-01-01,4.2,20435857
256,2003-01-01,5.1,94018219
616,2003-01-01,3.5,33991446
775,2003-01-01,-0.9,79084240
913,2003-01-01,2.3,28657411
587,2003-01-01,4.0,71578930
465,2003-01-01,2.3,69147221
982,2003-01-01,7.4,97967226
883,2003-01-01,2.2,66719615
948,2003-01-01,-3.9,34145243
351,2003-01-01,4.3,32914211
43,2003-01-01,6.1,71836555
524,2003-01-01,5.2,71286120
298,2003-01-01,3.9,48636552
257,2003-01-01,11.2,12951241
24,2003-01-01,5.6,64218719
738,2003-01-01,4.4,18311676
763,2003-01-01,-5.9,93382838
340,2003-01-01,9.3,72545627
39,2003-01-01,4.5,54218556
334,2003-01-01,5.5,45114489
135,2003-01-01,3.0,71792468
558,2003-01-01,6.5,70078248
983,2003-01-01,,60689257
467,2003-01-01,2.9,53021696
71,2003-01-01,,90101268
839,2003-01-01,3.0,71448315
492,2003-01-01,5.9,81801560
162,2003-01-01,6.3,54790051
340,2003-01-01,6.2,72545627
43,2003-01-01,2.3,71836555
389,2003-01-01,-0.1,33478187
643,2003-01-01,-2.0,79648704
568,2003-01-01,6.6,64731112
720,2003-01-01,4.2,9348887
372,2003-01-01,10.2,63171500
269,2003-01-01,6.9,61338997
663,2003-01-01,7.2,59404558
956,2003-01-01,-2.2,2608017
203,2003-01-01,6.7,17739986
607,2003-01-01,0.1,76135334
98,2003-01-01,13.9,46305738
850,2003-01-01,4.7,3985206
531,2003-01-01,17.1,15428775
765,2003-01-01,-4.4,57282382
939,2003-01-01,5.8,30576306
170,2003-01-01,6.2,10315112
809,2003-01-01,9.5,49251654
313,2003-01-01,8.8,58384674
721,2003-01-01,3.1,3080831
476,2003-01-01,2.8,59885057
879,2003-01-01,0.8,78755218
758,2003-01-01,4.2,64100421
655,2003-01-01,4.3,7577402
372,2003-01-01,-7.8,63171500
39,2003-01-01,7.3,54218556
916,2003-01-01,14.0,95082108
698,2003-01-01,3.7,54064197
902,2003-01-01,6.9,39900920
515,2003-01-01,-16.2,97595539
507,2004-01-01,0.7,88466734
101,2004-01-01,5.5,33791314
581,2004-01-01,4.3,69873062
283,2004-01-01,8.1,5892424
383,2004-01-01,11.0,84145927
492,2004-01-01,5.8,81801560
214,2004-01-01,8.9,25426021
944,2004-01-01,10.5,80560406
686,2004-01-01,7.3,90452541
145,2004-01-01,4.1,20560328
907,2004-01-01,2.7,8220049
736,2004-01-01,9.3,76220858
201,2004-01-01,0.9,70083219
768,2004-01-01,7.0,86898080
286,2004-01-01,5.2,85511984
377,2004-01-01,1.4,76898047
4,2004-01-01,11.4,6361900
587,2004-01-01,3.6,71578930
360,2004-01-01,4.6,97957390
473,2004-01-01,4.4,88595042
259,2004-01-01,6.9,4053751
694,2004-01-01,4.2,87749401
263,2004-01-01,6.3,64879567
713,2004-01-01,1.4,96081803
108,2004-01-01,5.8,84398603
5,2004-01-01,0.5,70900693
574,2004-01-01,6.5,80278245
467,2004-01-01,4.5,53021696
312,2004-01-01,3.8,57643641
549,2004-01-01,4.9,72282422
366,2004-01-01,10.3,59805280
239,2004-01-01,6.6,52830773
443,2004-01-01,3.1,23013392
560,2004-01-01,-0.1,82422592
689,2004-01-01,33.6,47875248
367,2004-01-01,6.7,18938828
441,2004-01-01,10.1,9991475
181,2004-01-01,5.3,41161672
640,2004-01-01,3.1,45387969
135,2004-01-01,7.7,71792468
366,2004-01-01,-0.2,59805280
169,2004-01-01,4.4,74759091
815,2004-01-01,4.2,15024232
966,2004-01-01,5.0,79476360
172,2004-01-01,4.8,9318686
79,2004-01-01,1.2,10652375
604,2004-01-01,2.7,37854619
175,2004-01-01,2.8,83684836
683,2004-01-01,3.1,33288671
848,2004-01-01,2.6,93586470
852,2004-01-01,8.2,8966224
646,2004-01-01,4.1,14679614
531,2004-01-01,0.9,15428775
217,2004-01-01,30.4,15068116
641,2004-01-01,1.5,71050252
426,2004-01-01,6.8,65445761
625,2004-01-01,3.6,5544914
19,2004-01-01,11.7,6574532
208,2004-01-01,5.4,6092745
68,2004-01-01,4.0,86772443
52,2004-01-01,2.5,76244680
157,2004-01-01,1.1,79102343
469,2004-01-01,7.0,79010487
183,2004-01-01,5.8,17611223
708,2004-01-01,1.2,67210726
858,2004-01-01,5.4,16247707
195,2004-01-01,5.1,87250446
145,2004-01-01,-0.6,20560328
294,2004-01-01,3.1,93049851
932,2004-01-01,2.3,70052031
72,2004-01-01,1.2,65527069
517,2004-01-01,1.6,46046806
500,2004-01-01,-1.3,25876123
84,2004-01-01,6.2,43139873
767,2004-01-01,8.7,8880454
837,2004-01-01,5.0,86054092
997,2004-01-01,7.8,96103666
346,2004-01-01,7.8,19145025
312,2004-01-01,5.0,57643641
472,2004-01-01,4.3,37521730
902,2004-01-01,53.4,39900920
824,2004-01-01,6.8,88902669
665,2004-01-01,4.8,1481878
91,2004-01-01,1.4,96746132
831,2004-01-01,1.3,73592048
894,2004-01-01,2.2,59501566
480,2004-01-01,8.3,25678534
485,2004-01-01,9.6,67900430
567,2004-01-01,4.6,13424445
484,2004-01-01,-1.6,8909947
24,2004-01-01,5.2,64218719
499,2004-01-01,0.6,91126019
392,2004-01-01,10.2,4832143
743,2004-01-01,7.0,62804304
140,2004-01-01,7.2,1367353
751,2004-01-01,8.3,91851388
41,2004-01-01,7.5,34187516
646,2004-01-01,2.1,14679614
360,2004-01-01,4.0,97957390
822,2004-01-01,5.8,36520093
218,2004-01-01,6.6,59043983
235,2004-01-01,4.2,4448030
723,2004-01-01,26.6,41888806
742,2004-01-01,5.3,8164667
715,2004-01-01,5.4,14715080
186,2004-01-01,6.8,18355348
892,2004-01-01,6.0,67199473
125,2004-01-01,1.6,15398877
338,2004-01-01,0.1,40243223
841,2004-01-01,-0.7,20377248
529,2004-01-01,4.7,28812437
526,2004-01-01,4.3,99931138
92,2004-01-01,3.6,77356048
909,2004-01-01,-3.1,72783508
18,2004-01-01,7.4,56085795
871,2004-01-01,9.4,81170260
273,2004-01-01,4.4,38766189
515,2004-01-01,4.8,97595539
859,2004-01-01,7.9,4930958
359,2004-01-01,15.3,78845516
135,2004-01-01,6.6,71792468
101,2004-01-01,,33791314
768,2004-01-01,4.7,86898080
790,2004-01-01,2.0,80827534
774,2004-01-01,4.8,6470595
211,2004-01-01,5.4,75229044
859,2004-01-01,0.4,4930958
555,2004-01-01,10.4,20929225
680,2004-01-01,4.7,29582630
16,2004-01-01,4.0,41938095
427,2004-01-01,2.0,15671395
282,2004-01-01,7.7,93837253
356,2004-01-01,4.1,71761777
900,2004-01-01,7.5,23044717
205,2004-01-01,0.6,18531689
644,2004-01-01,4.1,63043804
61,2004-01-01,5.0,20435857
256,2004-01-01,6.6,94018219
616,2004-01-01,5.0,33991446
775,2004-01-01,1.8,79084240
913,2004-01-01,2.0,28657411
587,2004-01-01,19.2,71578930
465,2004-01-01,10.3,69147221
982,2004-01-01,7.1,97967226
883,2004-01-01,7.4,66719615
948,2004-01-01,4.0,34145243
351,2004-01-01,7.3,32914211
43,2004-01-01,3.7,71836555
524,2004-01-01,3.1,71286120
298,2004-01-01,4.6,48636552
257,2004-01-01,8.0,12951241
24,2004-01-01,4.6,64218719
738,2004-01-01,9.0,18311676
763,2004-01-01,-2.9,93382838
340,2004-01-01,6.6,72545627
39,2004-01-01,9.9,54218556
334,2004-01-01,5.3,45114489
135,2004-01-01,4.4,71792468
558,2004-01-01,6.7,70078248
983,2004-01-01,,60689257
467,2004-01-01,4.6,53021696
71,2004-01-01,,90101268
839,2004-01-01,3.1,71448315
492,2004-01-01,5.4,81801560
162,2004-01-01,5.1,54790051
340,2004-01-01,7.3,72545627
43,2004-01-01,4.3,71836555
389,2004-01-01,2.5,33478187
643,2004-01-01,6.9,79648704
568,2004-01-01,3.8,64731112
720,2004-01-01,7.0,9348887
372,2004-01-01,10.6,63171500
269,2004-01-01,7.8,61338997
663,2004-01-01,6.3,59404558
956,2004-01-01,0.4,2608017
203,2004-01-01,-1.0,17739986
607,2004-01-01,-1.9,76135334
98,2004-01-01,7.3,46305738
850,2004-01-01,6.2,3985206
531,2004-01-01,14.7,15428775
765,2004-01-01,-1.9,57282382
939,2004-01-01,9.8,30576306
170,2004-01-01,5.8,10315112
809,2004-01-01,11.8,49251654
313,2004-01-01,9.6,58384674
721,2004-01-01,2.3,3080831
476,2004-01-01,3.9,59885057
879,2004-01-01,5.0,78755218
758,2004-01-01,7.4,64100421
655,2004-01-01,4.0,7577402
372,2004-01-01,18.3,63171500
39,2004-01-01,7.8,54218556
916,2004-01-01,21.9,95082108
698,2004-01-01,4.0,54064197
902,2004-01-01,7.0,39900920
515,2004-01-01,-6.3,97595539
507,2005-01-01,11.8,88466734
101,2005-01-01,5.5,33791314
581,2005-01-01,5.9,69873062
283,2005-01-01,5.4,5892424
383,2005-01-01,15.0,84145927
492,2005-01-01,6.5,81801560
214,2005-01-01,8.9,25426021
944,2005-01-01,14.1,80560406
686,2005-01-01,-0.4,90452541
145,2005-01-01,3.0,20560328
907,2005-01-01,2.2,8220049
736,2005-01-01,26.4,76220858
201,2005-01-01,3.4,70083219
768,2005-01-01,6.8,86898080
286,2005-01-01,6.5,85511984
377,2005-01-01,4.0,76898047
4,2005-01-01,9.5,6361900
587,2005-01-01,2.3,71578930
360,2005-01-01,2.4,97957390
473,2005-01-01,1.7,88595042
259,2005-01-01,6.7,4053751
694,2005-01-01,4.4,87749401
263,2005-01-01,4.2,64879567
713,2005-01-01,5.0,96081803
108,2005-01-01,3.2,84398603
5,2005-01-01,0.4,70900693
574,2005-01-01,7.1,80278245
467,2005-01-01,8.7,53021696
312,2005-01-01,4.4,57643641
549,2005-01-01,5.8,72282422
366,2005-01-01,13.3,59805280
239,2005-01-01,1.2,52830773
443,2005-01-01,3.2,23013392
560,2005-01-01,2.9,82422592
689,2005-01-01,8.3,47875248
367,2005-01-01,5.8,18938828
441,2005-01-01,11.4,9991475
181,2005-01-01,4.4,41161672
640,2005-01-01,5.7,45387969
135,2005-01-01,9.8,71792468
366,2005-01-01,9.2,59805280
169,2005-01-01,4.0,74759091
815,2005-01-01,4.3,15024232
966,2005-01-01,4.9,79476360
172,2005-01-01,6.6,9318686
79,2005-01-01,1.7,10652375
604,2005-01-01,2.3,37854619
175,2005-01-01,3.1,83684836
683,2005-01-01,0.7,33288671
848,2005-01-01,9.4,93586470
852,2005-01-01,5.3,8966224
646,2005-01-01,4.5,14679614
531,2005-01-01,2.7,15428775
217,2005-01-01,8.2,15068116
641,2005-01-01,2.6,71050252
426,2005-01-01,9.5,65445761
625,2005-01-01,6.0,5544914
19,2005-01-01,12.6,6574532
208,2005-01-01,-1.3,6092745
68,2005-01-01,2.8,86772443
52,2005-01-01,1.7,76244680
157,2005-01-01,-0.8,79102343
469,2005-01-01,-2.4,79010487
183,2005-01-01,9.6,17611223
708,2005-01-01,0.7,67210726
858,2005-01-01,6.2,16247707
195,2005-01-01,0.6,87250446
145,2005-01-01,13.3,20560328
294,2005-01-01,3.3,93049851
932,2005-01-01,3.0,70052031
72,2005-01-01,6.6,65527069
517,2005-01-01,-1.9,46046806
500,2005-01-01,3.1,25876123
84,2005-01-01,6.1,43139873
767,2005-01-01,7.4,8880454
837,2005-01-01,4.3,86054092
997,2005-01-01,6.1,96103666
346,2005-01-01,9.3,19145025
312,2005-01-01,5.7,57643641
472,2005-01-01,3.2,37521730
902,2005-01-01,1.7,39900920
824,2005-01-01,5.7,88902669
665,2005-01-01,4.1,1481878
91,2005-01-01,0.8,96746132
831,2005-01-01,0.9,73592048
894,2005-01-01,1.8,59501566
480,2005-01-01,8.8,25678534
485,2005-01-01,9.7,67900430
567,2005-01-01,5.7,13424445
484,2005-01-01,5.0,8909947
24,2005-01-01,4.3,64218719
499,2005-01-01,4.5,91126019
392,2005-01-01,10.6,4832143
743,2005-01-01,-0.2,62804304
140,2005-01-01,6.9,1367353
751,2005-01-01,10.7,91851388
41,2005-01-01,0.7,34187516
646,2005-01-01,3.3,14679614
360,2005-01-01,5.9,97957390
822,2005-01-01,10.6,36520093
218,2005-01-01,7.7,59043983
235,2005-01-01,2.5,4448030
723,2005-01-01,8.1,41888806
742,2005-01-01,4.8,8164667
715,2005-01-01,3.3,14715080
186,2005-01-01,5.0,18355348
892,2005-01-01,-13.1,67199473
125,2005-01-01,6.5,15398877
338,2005-01-01,3.4,40243223
841,2005-01-01,1.8,20377248
529,2005-01-01,8.6,28812437
526,2005-01-01,1.5,99931138
92,2005-01-01,2.1,77356048
909,2005-01-01,2.0,72783508
18,2005-01-01,7.5,56085795
871,2005-01-01,6.5,81170260
273,2005-01-01,4.2,38766189
515,2005-01-01,3.0,97595539
859,2005-01-01,6.6,4930958
359,2005-01-01,13.6,78845516
135,2005-01-01,4.7,71792468
101,2005-01-01,-8.0,33791314
768,2005-01-01,3.5,86898080
790,2005-01-01,2.0,80827534
774,2005-01-01,3.2,6470595
211,2005-01-01,4.2,75229044
859,2005-01-01,7.3,4930958
555,2005-01-01,7.0,20929225
680,2005-01-01,4.7,29582630
16,2005-01-01,2.7,41938095
427,2005-01-01,2.8,15671395
282,2005-01-01,8.0,93837253
356,2005-01-01,3.7,71761777
900,2005-01-01,7.2,23044717
205,2005-01-01,4.3,18531689
644,2005-01-01,2.1,63043804
61,2005-01-01,6.3,20435857
256,2005-01-01,4.9,94018219
616,2005-01-01,3.5,33991446
775,2005-01-01,0.8,79084240
913,2005-01-01,-2.0,28657411
587,2005-01-01,7.8,71578930
465,2005-01-01,4.7,69147221
982,2005-01-01,6.4,97967226
883,2005-01-01,9.3,66719615
948,2005-01-01,9.7,34145243
351,2005-01-01,-0.4,32914211
43,2005-01-01,2.3,71836555
524,2005-01-01,6.6,71286120
298,2005-01-01,2.4,48636552
257,2005-01-01,5.6,12951241
24,2005-01-01,4.3,64218719
738,2005-01-01,5.5,18311676
763,2005-01-01,9.0,93382838
340,2005-01-01,4.5,72545627
39,2005-01-01,7.4,54218556
334,2005-01-01,6.6,45114489
135,2005-01-01,3.8,71792468
558,2005-01-01,5.5,70078248
983,2005-01-01,,60689257
467,2005-01-01,5.3,53021696
71,2005-01-01,,90101268
839,2005-01-01,3.7,71448315
492,2005-01-01,6.2,81801560
162,2005-01-01,5.6,54790051
340,2005-01-01,4.9,72545627
43,2005-01-01,2.9,71836555
389,2005-01-01,2.8,33478187
643,2005-01-01,6.2,79648704
568,2005-01-01,7.1,64731112
720,2005-01-01,5.4,9348887
372,2005-01-01,6.7,63171500
269,2005-01-01,7.4,61338997
663,2005-01-01,4.2,59404558
956,2005-01-01,3.0,2608017
203,2005-01-01,-4.7,17739986
607,2005-01-01,-0.4,76135334
98,2005-01-01,5.9,46305738
850,2005-01-01,3.5,3985206
531,2005-01-01,13.0,15428775
765,2005-01-01,-3.7,57282382
939,2005-01-01,9.0,30576306
170,2005-01-01,10.0,10315112
809,2005-01-01,3.1,49251654
313,2005-01-01,4.9,58384674
721,2005-01-01,2.7,3080831
476,2005-01-01,3.5,59885057
879,2005-01-01,7.5,78755218
758,2005-01-01,7.0,64100421
655,2005-01-01,5.3,7577402
372,2005-01-01,10.3,63171500
39,2005-01-01,7.5,54218556
916,2005-01-01,11.3,95082108
698,2005-01-01,5.6,54064197
902,2005-01-01,7.2,39900920
515,2005-01-01,-7.4,97595539
507,2006-01-01,5.4,88466734
101,2006-01-01,5.9,33791314
581,2006-01-01,1.7,69873062
283,2006-01-01,4.8,5892424
383,2006-01-01,11.5,84145927
492,2006-01-01,12.7,81801560
214,2006-01-01,8.0,25426021
944,2006-01-01,13.2,80560406
686,2006-01-01,1.1,90452541
145,2006-01-01,2.6,20560328
907,2006-01-01,3.5,8220049
736,2006-01-01,34.5,76220858
201,2006-01-01,2.5,70083219
768,2006-01-01,6.5,86898080
286,2006-01-01,6.7,85511984
377,2006-01-01,5.7,76898047
4,2006-01-01,10.0,6361900
587,2006-01-01,2.6,71578930
360,2006-01-01,4.4,97957390
473,2006-01-01,3.9,88595042
259,2006-01-01,7.1,4053751
694,2006-01-01,4.8,87749401
263,2006-01-01,5.7,64879567
713,2006-01-01,6.0,96081803
108,2006-01-01,4.0,84398603
5,2006-01-01,4.4,70900693
574,2006-01-01,6.8,80278245
467,2006-01-01,6.3,53021696
312,2006-01-01,5.4,57643641
549,2006-01-01,9.1,72282422
366,2006-01-01,10.8,59805280
239,2006-01-01,3.5,52830773
443,2006-01-01,2.6,23013392
560,2006-01-01,4.8,82422592
689,2006-01-01,0.6,47875248
367,2006-01-01,6.0,18938828
441,2006-01-01,12.7,9991475
181,2006-01-01,6.7,41161672
640,2006-01-01,-1.8,45387969
135,2006-01-01,5.1,71792468
366,2006-01-01,8.0,59805280
169,2006-01-01,7.3,74759091
815,2006-01-01,4.9,15024232
966,2006-01-01,4.7,79476360
172,2006-01-01,6.8,9318686
79,2006-01-01,1.5,10652375
604,2006-01-01,3.9,37854619
175,2006-01-01,4.8,83684836
683,2006-01-01,4.7,33288671
848,2006-01-01,9.2,93586470
852,2006-01-01,4.4,8966224
646,2006-01-01,6.8,14679614
531,2006-01-01,4.4,15428775
217,2006-01-01,6.5,15068116
641,2006-01-01,-1.0,71050252
426,2006-01-01,9.8,65445761
625,2006-01-01,6.0,5544914
19,2006-01-01,11.5,6574532
208,2006-01-01,1.9,6092745
68,2006-01-01,4.0,86772443
52,2006-01-01,2.7,76244680
157,2006-01-01,-1.9,79102343
469,2006-01-01,-0.6,79010487
183,2006-01-01,9.4,17611223
708,2006-01-01,3.8,67210726
858,2006-01-01,5.8,16247707
195,2006-01-01,5.7,87250446
145,2006-01-01,-4.0,20560328
294,2006-01-01,5.4,93049851
932,2006-01-01,2.5,70052031
72,2006-01-01,2.7,65527069
517,2006-01-01,5.1,46046806
500,2006-01-01,1.8,25876123
84,2006-01-01,6.6,43139873
767,2006-01-01,7.0,8880454
837,2006-01-01,3.9,86054092
997,2006-01-01,6.3,96103666
346,2006-01-01,9.3,19145025
312,2006-01-01,5.5,57643641
472,2006-01-01,5.0,37521730
902,2006-01-01,5.6,39900920
824,2006-01-01,5.0,88902669
665,2006-01-01,5.6,1481878
91,2006-01-01,1.8,96746132
831,2006-01-01,2.9,73592048
894,2006-01-01,1.4,59501566
480,2006-01-01,8.5,25678534
485,2006-01-01,10.7,67900430
567,2006-01-01,5.9,13424445
484,2006-01-01,0.0,8909947
24,2006-01-01,5.3,64218719
499,2006-01-01,3.6,91126019
392,2006-01-01,7.5,4832143
743,2006-01-01,3.1,62804304
140,2006-01-01,9.0,1367353
751,2006-01-01,12.0,91851388
41,2006-01-01,1.5,34187516
646,2006-01-01,4.2,14679614
360,2006-01-01,8.5,97957390
822,2006-01-01,0.3,36520093
218,2006-01-01,7.4,59043983
235,2006-01-01,6.0,4448030
723,2006-01-01,13.4,41888806
742,2006-01-01,5.4,8164667
715,2006-01-01,4.7,14715080
186,2006-01-01,5.6,18355348
892,2006-01-01,26.1,67199473
125,2006-01-01,4.7,15398877
338,2006-01-01,2.5,40243223
841,2006-01-01,0.2,20377248
529,2006-01-01,18.3,28812437
526,2006-01-01,4.5,99931138
92,2006-01-01,4.8,77356048
909,2006-01-01,-0.1,72783508
18,2006-01-01,4.8,56085795
871,2006-01-01,8.2,81170260
273,2006-01-01,8.6,38766189
515,2006-01-01,7.8,97595539
859,2006-01-01,9.7,4930958
359,2006-01-01,13.3,78845516
135,2006-01-01,3.9,71792468
101,2006-01-01,-8.3,33791314
768,2006-01-01,3.4,86898080
790,2006-01-01,3.5,80827534
774,2006-01-01,2.8,6470595
211,2006-01-01,3.8,75229044
859,2006-01-01,5.9,4930958
555,2006-01-01,6.7,20929225
680,2006-01-01,5.1,29582630
16,2006-01-01,2.5,41938095
427,2006-01-01,4.7,15671395
282,2006-01-01,5.7,93837253
356,2006-01-01,0.0,71761777
900,2006-01-01,8.5,23044717
205,2006-01-01,2.5,18531689
644,2006-01-01,4.8,63043804
61,2006-01-01,7.5,20435857
256,2006-01-01,5.3,94018219
616,2006-01-01,6.1,33991446
775,2006-01-01,1.6,79084240
913,2006-01-01,-1.4,28657411
