country_id,date,population,start,end,current
1968,1970-01-01,528731,01.01.1900,31.12.9999,1
6192,1970-01-01,4800426,01.01.1900,31.12.9999,1
2447,1970-01-01,78294583,01.01.1900,31.12.9999,1
1680,1970-01-01,8861895,01.01.1900,31.12.9999,1
5059,1970-01-01,26685,01.01.1900,31.12.9999,1
7791,1970-01-01,8544873,01.01.1900,31.12.9999,1
9550,1970-01-01,45434,01.01.1900,31.12.9999,1
1866,1970-01-01,98794,01.01.1900,31.12.9999,1
1376,1970-01-01,318310,01.01.1900,31.12.9999,1
8106,1970-01-01,88300,01.01.1900,31.12.9999,1
8657,1970-01-01,5453208,01.01.1900,31.12.9999,1
9599,1970-01-01,4222374,01.01.1900,31.12.9999,1
5294,1970-01-01,591663,01.01.1900,31.12.9999,1
2843,1970-01-01,705261,01.01.1900,31.12.9999,1
6415,1970-01-01,4680812,01.01.1900,31.12.9999,1
1086,1970-01-01,2782753,01.01.1900,31.12.9999,1
7703,1970-01-01,3955072,01.01.1900,31.12.9999,1
9064,1970-01-01,10315366,01.01.1900,31.12.9999,1
7843,1970-01-01,204468,01.01.1900,31.12.9999,1
7159,1970-01-01,557501301,01.01.1900,31.12.9999,1
3993,1970-01-01,115228394,01.01.1900,31.12.9999,1
7987,1970-01-01,28449705,01.01.1900,31.12.9999,1
3959,1970-01-01,9811347,01.01.1900,31.12.9999,1
7100,1970-01-01,2937637,01.01.1900,31.12.9999,1
3808,1970-01-01,55298,01.01.1900,31.12.9999,1
9089,1970-01-01,2907307,01.01.1900,31.12.9999,1
5288,1970-01-01,53324036,01.01.1900,31.12.9999,1
6674,1970-01-01,1859091,01.01.1900,31.12.9999,1
6552,1970-01-01,105416839,01.01.1900,31.12.9999,1
4363,1970-01-01,1557374,01.01.1900,31.12.9999,1
4450,1970-01-01,12265305,01.01.1900,31.12.9999,1
3754,1970-01-01,11473087,01.01.1900,31.12.9999,1
5939,1970-01-01,57437,01.01.1900,31.12.9999,1
5927,1970-01-01,802786,01.01.1900,31.12.9999,1
8847,1970-01-01,3016384,01.01.1900,31.12.9999,1
1313,1970-01-01,2675283,01.01.1900,31.12.9999,1
3111,1970-01-01,2397414,01.01.1900,31.12.9999,1
1899,1970-01-01,2381791,01.01.1900,31.12.9999,1
1612,1970-01-01,1023481,01.01.1900,31.12.9999,1
9882,1970-01-01,1463563,01.01.1900,31.12.9999,1
9669,1970-01-01,1909177,01.01.1900,31.12.9999,1
3125,1970-01-01,21089,01.01.1900,31.12.9999,1
9898,1970-01-01,3210147,01.01.1900,31.12.9999,1
7830,1970-01-01,339342,01.01.1900,31.12.9999,1
3497,1970-01-01,6639751,01.01.1900,31.12.9999,1
3592,1970-01-01,4625141,01.01.1900,31.12.9999,1
6262,1970-01-01,10306508,01.01.1900,31.12.9999,1
2701,1970-01-01,123243,01.01.1900,31.12.9999,1
4228,1970-01-01,6153587,01.01.1900,31.12.9999,1
3964,1970-01-01,315414,01.01.1900,31.12.9999,1
8099,1970-01-01,23969,01.01.1900,31.12.9999,1
6596,1970-01-01,326428,01.01.1900,31.12.9999,1
2777,1970-01-01,1122198,01.01.1900,31.12.9999,1
2792,1970-01-01,830115,01.01.1900,31.12.9999,1
6400,1970-01-01,35383,01.01.1900,31.12.9999,1
9800,1970-01-01,50289306,01.01.1900,31.12.9999,1
8489,1970-01-01,58989,01.01.1900,31.12.9999,1
1367,1970-01-01,3711140,01.01.1900,31.12.9999,1
2641,1970-01-01,24270,01.01.1900,31.12.9999,1
9877,1970-01-01,1293880,01.01.1900,31.12.9999,1
1357,1970-01-01,530268,01.01.1900,31.12.9999,1
6446,1970-01-01,11402,01.01.1900,31.12.9999,1
3324,1970-01-01,15274351,01.01.1900,31.12.9999,1
9850,1970-01-01,8411676,01.01.1900,31.12.9999,1
7797,1970-01-01,27284112,01.01.1900,31.12.9999,1
2703,1970-01-01,754467,01.01.1900,31.12.9999,1
9288,1970-01-01,6663,01.01.1900,31.12.9999,1
3315,1970-01-01,12501285,01.01.1900,31.12.9999,1
7531,1970-01-01,13037686,01.01.1900,31.12.9999,1
5635,1970-01-01,110982,01.01.1900,31.12.9999,1
1811,1970-01-01,2824061,01.01.1900,31.12.9999,1
6130,1970-01-01,2444767,01.01.1900,31.12.9999,1
1507,1970-01-01,4669708,01.01.1900,31.12.9999,1
4777,1970-01-01,55569264,01.01.1900,31.12.9999,1
7875,1970-01-01,5185,01.01.1900,31.12.9999,1
4718,1970-01-01,14996879,01.01.1900,31.12.9999,1
6127,1970-01-01,1656783,01.01.1900,31.12.9999,1
1019,1970-01-01,10143,01.01.1900,31.12.9999,1
4283,1970-01-01,3875546,01.01.1900,31.12.9999,1
2939,1970-01-01,670693,01.01.1900,31.12.9999,1
5946,1970-01-01,59290872,01.01.1900,31.12.9999,1
7978,1970-01-01,11366,01.01.1900,31.12.9999,1
2232,1970-01-01,1516188,01.01.1900,31.12.9999,1
6499,1970-01-01,2489059,01.01.1900,31.12.9999,1
8530,1970-01-01,2408787,01.01.1900,31.12.9999,1
2693,1970-01-01,13562371,01.01.1900,31.12.9999,1
1477,1970-01-01,37435586,01.01.1900,31.12.9999,1
7322,1970-01-01,32482943,01.01.1900,31.12.9999,1
4885,1970-01-01,8683631,01.01.1900,31.12.9999,1
7373,1970-01-01,2737619,01.01.1900,31.12.9999,1
3352,1970-01-01,118007,01.01.1900,31.12.9999,1
6771,1970-01-01,19922618,01.01.1900,31.12.9999,1
6070,1970-01-01,130093010,01.01.1900,31.12.9999,1
7426,1970-01-01,3896367,01.01.1900,31.12.9999,1
9065,1970-01-01,2417,01.01.1900,31.12.9999,1
9260,1970-01-01,103090,01.01.1900,31.12.9999,1
7092,1970-01-01,5802,01.01.1900,31.12.9999,1
3283,1970-01-01,142771,01.01.1900,31.12.9999,1
6251,1970-01-01,18169,01.01.1900,31.12.9999,1
7391,1970-01-01,6106191,01.01.1900,31.12.9999,1
5951,1970-01-01,4367744,01.01.1900,31.12.9999,1
1245,1970-01-01,7193533,01.01.1900,31.12.9999,1
3813,1970-01-01,54379,01.01.1900,31.12.9999,1
2946,1970-01-01,2778557,01.01.1900,31.12.9999,1
7069,1970-01-01,2061831,01.01.1900,31.12.9999,1
9088,1970-01-01,6260,01.01.1900,31.12.9999,1
3625,1970-01-01,4522867,01.01.1900,31.12.9999,1
5516,1970-01-01,1741286,01.01.1900,31.12.9999,1
9888,1970-01-01,172833,01.01.1900,31.12.9999,1
6544,1970-01-01,3720977,01.01.1900,31.12.9999,1
6951,1970-01-01,22368306,01.01.1900,31.12.9999,1
7514,1970-01-01,32601143,01.01.1900,31.12.9999,1
1955,1970-01-01,3342410,01.01.1900,31.12.9999,1
7526,1970-01-01,33792617,01.01.1900,31.12.9999,1
7632,1970-01-01,12388769,01.01.1900,31.12.9999,1
4452,1970-01-01,11305206,01.01.1900,31.12.9999,1
9954,1970-01-01,379918,01.01.1900,31.12.9999,1
9171,1970-01-01,8027702,01.01.1900,31.12.9999,1
9995,1970-01-01,6181227,01.01.1900,31.12.9999,1
9598,1970-01-01,6319199,01.01.1900,31.12.9999,1
1623,1970-01-01,14957870,01.01.1900,31.12.9999,1
8108,1970-01-01,2993019,01.01.1900,31.12.9999,1
5605,1970-01-01,13618192,01.01.1900,31.12.9999,1
3514,1970-01-01,35791728,01.01.1900,31.12.9999,1
8258,1970-01-01,554021,01.01.1900,31.12.9999,1
3763,1970-01-01,2197383,01.01.1900,31.12.9999,1
4810,1970-01-01,1714,01.01.1900,31.12.9999,1
7376,1970-01-01,86484,01.01.1900,31.12.9999,1
4402,1970-01-01,988890,01.01.1900,31.12.9999,1
2097,1970-01-01,5047404,01.01.1900,31.12.9999,1
3095,1970-01-01,35540990,01.01.1900,31.12.9999,1
6898,1970-01-01,2201432,01.01.1900,31.12.9999,1
6928,1970-01-01,5814,01.01.1900,31.12.9999,1
3793,1970-01-01,10317212,01.01.1900,31.12.9999,1
8670,1970-01-01,47279086,01.01.1900,31.12.9999,1
3348,1970-01-01,298084,01.01.1900,31.12.9999,1
8898,1970-01-01,55650166,01.01.1900,31.12.9999,1
8163,1970-01-01,200328340,01.01.1900,31.12.9999,1
8338,1970-01-01,2790265,01.01.1900,31.12.9999,1
7220,1970-01-01,12011361,01.01.1900,31.12.9999,1
9145,1970-01-01,87019,01.01.1900,31.12.9999,1
4005,1970-01-01,11355475,01.01.1900,31.12.9999,1
6369,1970-01-01,41928849,01.01.1900,31.12.9999,1
7483,1970-01-01,76371,01.01.1900,31.12.9999,1
7872,1970-01-01,6843607,01.01.1900,31.12.9999,1
9480,1970-01-01,4281671,01.01.1900,31.12.9999,1
2658,1970-01-01,5202918,01.01.1900,31.12.9999,1
2050,1975-01-01,12157386,01.01.1900,31.12.9999,1
5181,1975-01-01,2650122,01.01.1900,31.12.9999,1
4586,1975-01-01,15724692,01.01.1900,31.12.9999,1
9350,1975-01-01,29573,01.01.1900,31.12.9999,1
9230,1975-01-01,27640,01.01.1900,31.12.9999,1
9448,1975-01-01,7032713,01.01.1900,31.12.9999,1
5604,1975-01-01,6463,01.01.1900,31.12.9999,1
8745,1975-01-01,64035,01.01.1900,31.12.9999,1
5231,1975-01-01,25875558,01.01.1900,31.12.9999,1
1972,1975-01-01,2830798,01.01.1900,31.12.9999,1
8217,1975-01-01,60715,01.01.1900,31.12.9999,1
7859,1975-01-01,13886854,01.01.1900,31.12.9999,1
5484,1975-01-01,7576926,01.01.1900,31.12.9999,1
2557,1975-01-01,5925012,01.01.1900,31.12.9999,1
3976,1975-01-01,201881,01.01.1900,31.12.9999,1
5160,1975-01-01,285116,01.01.1900,31.12.9999,1
3421,1975-01-01,74700345,01.01.1900,31.12.9999,1
8963,1975-01-01,247090,01.01.1900,31.12.9999,1
4288,1975-01-01,9500738,01.01.1900,31.12.9999,1
2934,1975-01-01,9763430,01.01.1900,31.12.9999,1
1945,1975-01-01,130801,01.01.1900,31.12.9999,1
5854,1975-01-01,3378703,01.01.1900,31.12.9999,1
5017,1975-01-01,53256,01.01.1900,31.12.9999,1
5833,1975-01-01,352269,01.01.1900,31.12.9999,1
8863,1975-01-01,5127776,01.01.1900,31.12.9999,1
2086,1975-01-01,4022090,01.01.1900,31.12.9999,1
6025,1975-01-01,727930,01.01.1900,31.12.9999,1
5643,1975-01-01,62851312,01.01.1900,31.12.9999,1
8750,1975-01-01,10282,01.01.1900,31.12.9999,1
1038,1975-01-01,159653,01.01.1900,31.12.9999,1
4114,1975-01-01,8860971,01.01.1900,31.12.9999,1
3270,1975-01-01,6138444,01.01.1900,31.12.9999,1
5785,1975-01-01,3749232,01.01.1900,31.12.9999,1
1475,1975-01-01,6727922,01.01.1900,31.12.9999,1
2910,1975-01-01,7397417,01.01.1900,31.12.9999,1
4227,1975-01-01,23136252,01.01.1900,31.12.9999,1
5564,1975-01-01,304375,01.01.1900,31.12.9999,1
1710,1975-01-01,13791,01.01.1900,31.12.9999,1
1420,1975-01-01,2283927,01.01.1900,31.12.9999,1
9053,1975-01-01,4084110,01.01.1900,31.12.9999,1
8151,1975-01-01,10639531,01.01.1900,31.12.9999,1
4783,1975-01-01,915124661,01.01.1900,31.12.9999,1
8433,1975-01-01,23403731,01.01.1900,31.12.9999,1
2225,1975-01-01,280036,01.01.1900,31.12.9999,1
1998,1975-01-01,18863,01.01.1900,31.12.9999,1
5481,1975-01-01,2111850,01.01.1900,31.12.9999,1
9225,1975-01-01,4579428,01.01.1900,31.12.9999,1
5830,1975-01-01,9514305,01.01.1900,31.12.9999,1
5520,1975-01-01,644982,01.01.1900,31.12.9999,1
9936,1975-01-01,5058203,01.01.1900,31.12.9999,1
8382,1975-01-01,208582,01.01.1900,31.12.9999,1
1484,1975-01-01,71300,01.01.1900,31.12.9999,1
4632,1975-01-01,5106453,01.01.1900,31.12.9999,1
8990,1975-01-01,7105786,01.01.1900,31.12.9999,1
5730,1975-01-01,38775584,01.01.1900,31.12.9999,1
8331,1975-01-01,4076751,01.01.1900,31.12.9999,1
5493,1975-01-01,283262,01.01.1900,31.12.9999,1
1933,1975-01-01,1450867,01.01.1900,31.12.9999,1
4556,1975-01-01,1424044,01.01.1900,31.12.9999,1
2855,1975-01-01,509535,01.01.1900,31.12.9999,1
1077,1975-01-01,32252783,01.01.1900,31.12.9999,1
1812,1975-01-01,2280,01.01.1900,31.12.9999,1
8902,1975-01-01,40626,01.01.1900,31.12.9999,1
2666,1975-01-01,575804,01.01.1900,31.12.9999,1
8325,1975-01-01,4711368,01.01.1900,31.12.9999,1
2491,1975-01-01,52450030,01.01.1900,31.12.9999,1
6137,1975-01-01,54347,01.01.1900,31.12.9999,1
1540,1975-01-01,139833,01.01.1900,31.12.9999,1
9323,1975-01-01,663340,01.01.1900,31.12.9999,1
1968,1975-01-01,612909,01.01.1900,31.12.9999,1
6192,1975-01-01,4970320,01.01.1900,31.12.9999,1
2447,1975-01-01,78513511,01.01.1900,31.12.9999,1
1680,1975-01-01,10209848,01.01.1900,31.12.9999,1
5059,1975-01-01,27973,01.01.1900,31.12.9999,1
7791,1975-01-01,8805415,01.01.1900,31.12.9999,1
9550,1975-01-01,49151,01.01.1900,31.12.9999,1
1866,1975-01-01,97165,01.01.1900,31.12.9999,1
1376,1975-01-01,324878,01.01.1900,31.12.9999,1
8106,1975-01-01,99478,01.01.1900,31.12.9999,1
8657,1975-01-01,6201734,01.01.1900,31.12.9999,1
9599,1975-01-01,4588006,01.01.1900,31.12.9999,1
5294,1975-01-01,659635,01.01.1900,31.12.9999,1
2843,1975-01-01,745590,01.01.1900,31.12.9999,1
6415,1975-01-01,5124560,01.01.1900,31.12.9999,1
1086,1975-01-01,3231631,01.01.1900,31.12.9999,1
7703,1975-01-01,4451220,01.01.1900,31.12.9999,1
9064,1975-01-01,10520237,01.01.1900,31.12.9999,1
7843,1975-01-01,218070,01.01.1900,31.12.9999,1
7159,1975-01-01,623524219,01.01.1900,31.12.9999,1
3993,1975-01-01,131213215,01.01.1900,31.12.9999,1
7987,1975-01-01,32856976,01.01.1900,31.12.9999,1
3959,1975-01-01,11617622,01.01.1900,31.12.9999,1
7100,1975-01-01,3157919,01.01.1900,31.12.9999,1
3808,1975-01-01,59949,01.01.1900,31.12.9999,1
9089,1975-01-01,3388086,01.01.1900,31.12.9999,1
5288,1975-01-01,55093989,01.01.1900,31.12.9999,1
6674,1975-01-01,2003094,01.01.1900,31.12.9999,1
6552,1975-01-01,112411640,01.01.1900,31.12.9999,1
4363,1975-01-01,1886636,01.01.1900,31.12.9999,1
4450,1975-01-01,13158942,01.01.1900,31.12.9999,1
3754,1975-01-01,13651908,01.01.1900,31.12.9999,1
5939,1975-01-01,60675,01.01.1900,31.12.9999,1
5927,1975-01-01,1095998,01.01.1900,31.12.9999,1
8847,1975-01-01,3353850,01.01.1900,31.12.9999,1
1313,1975-01-01,3012720,01.01.1900,31.12.9999,1
3111,1975-01-01,2492528,01.01.1900,31.12.9999,1
1899,1975-01-01,2691586,01.01.1900,31.12.9999,1
1612,1975-01-01,1216180,01.01.1900,31.12.9999,1
9882,1975-01-01,1671632,01.01.1900,31.12.9999,1
9669,1975-01-01,2291841,01.01.1900,31.12.9999,1
3125,1975-01-01,23030,01.01.1900,31.12.9999,1
9898,1975-01-01,3368287,01.01.1900,31.12.9999,1
7830,1975-01-01,353666,01.01.1900,31.12.9999,1
3497,1975-01-01,7720859,01.01.1900,31.12.9999,1
3592,1975-01-01,5280965,01.01.1900,31.12.9999,1
6262,1975-01-01,11617947,01.01.1900,31.12.9999,1
2701,1975-01-01,143126,01.01.1900,31.12.9999,1
4228,1975-01-01,6687293,01.01.1900,31.12.9999,1
3964,1975-01-01,319619,01.01.1900,31.12.9999,1
8099,1975-01-01,27047,01.01.1900,31.12.9999,1
6596,1975-01-01,328795,01.01.1900,31.12.9999,1
2777,1975-01-01,1302436,01.01.1900,31.12.9999,1
2792,1975-01-01,888292,01.01.1900,31.12.9999,1
6400,1975-01-01,42097,01.01.1900,31.12.9999,1
9800,1975-01-01,58691882,01.01.1900,31.12.9999,1
8489,1975-01-01,289396,01.01.1900,31.12.9999,1
1367,1975-01-01,3913586,01.01.1900,31.12.9999,1
2641,1975-01-01,25524,01.01.1900,31.12.9999,1
9877,1975-01-01,1485691,01.01.1900,31.12.9999,1
1357,1975-01-01,559279,01.01.1900,31.12.9999,1
6446,1975-01-01,11533,01.01.1900,31.12.9999,1
3324,1975-01-01,17325325,01.01.1900,31.12.9999,1
9850,1975-01-01,9703732,01.01.1900,31.12.9999,1
7797,1975-01-01,30344276,01.01.1900,31.12.9999,1
2703,1975-01-01,876572,01.01.1900,31.12.9999,1
9288,1975-01-01,7199,01.01.1900,31.12.9999,1
3315,1975-01-01,13925541,01.01.1900,31.12.9999,1
7531,1975-01-01,13663969,01.01.1900,31.12.9999,1
5635,1975-01-01,136601,01.01.1900,31.12.9999,1
1811,1975-01-01,3095428,01.01.1900,31.12.9999,1
6130,1975-01-01,2857461,01.01.1900,31.12.9999,1
1507,1975-01-01,5339497,01.01.1900,31.12.9999,1
4777,1975-01-01,62851312,01.01.1900,31.12.9999,1
7875,1975-01-01,4270,01.01.1900,31.12.9999,1
4718,1975-01-01,16723252,01.01.1900,31.12.9999,1
6127,1975-01-01,1774013,01.01.1900,31.12.9999,1
1019,1975-01-01,15269,01.01.1900,31.12.9999,1
4283,1975-01-01,4007466,01.01.1900,31.12.9999,1
2939,1975-01-01,787194,01.01.1900,31.12.9999,1
5946,1975-01-01,68126999,01.01.1900,31.12.9999,1
7978,1975-01-01,12607,01.01.1900,31.12.9999,1
2232,1975-01-01,1734876,01.01.1900,31.12.9999,1
6499,1975-01-01,2794462,01.01.1900,31.12.9999,1
8530,1975-01-01,2714664,01.01.1900,31.12.9999,1
2693,1975-01-01,15441497,01.01.1900,31.12.9999,1
1477,1975-01-01,42394433,01.01.1900,31.12.9999,1
7322,1975-01-01,33899770,01.01.1900,31.12.9999,1
4885,1975-01-01,9202709,01.01.1900,31.12.9999,1
7373,1975-01-01,2972267,01.01.1900,31.12.9999,1
3352,1975-01-01,195043,01.01.1900,31.12.9999,1
6771,1975-01-01,21167265,01.01.1900,31.12.9999,1
6070,1975-01-01,133841842,01.01.1900,31.12.9999,1
7426,1975-01-01,4515756,01.01.1900,31.12.9999,1
9065,1975-01-01,2575,01.01.1900,31.12.9999,1
9260,1975-01-01,111497,01.01.1900,31.12.9999,1
7092,1975-01-01,6656,01.01.1900,31.12.9999,1
3283,1975-01-01,155263,01.01.1900,31.12.9999,1
6251,1975-01-01,19803,01.01.1900,31.12.9999,1
7391,1975-01-01,7897544,01.01.1900,31.12.9999,1
5951,1975-01-01,5047922,01.01.1900,31.12.9999,1
1245,1975-01-01,7479833,01.01.1900,31.12.9999,1
3813,1975-01-01,60943,01.01.1900,31.12.9999,1
2946,1975-01-01,3055916,01.01.1900,31.12.9999,1
7069,1975-01-01,2232425,01.01.1900,31.12.9999,1
9088,1975-01-01,8906,01.01.1900,31.12.9999,1
3625,1975-01-01,4737059,01.01.1900,31.12.9999,1
5516,1975-01-01,1817044,01.01.1900,31.12.9999,1
9888,1975-01-01,197853,01.01.1900,31.12.9999,1
6544,1975-01-01,4228289,01.01.1900,31.12.9999,1
6951,1975-01-01,25777964,01.01.1900,31.12.9999,1
7514,1975-01-01,35930694,01.01.1900,31.12.9999,1
1955,1975-01-01,3718279,01.01.1900,31.12.9999,1
7526,1975-01-01,35760431,01.01.1900,31.12.9999,1
7632,1975-01-01,13662873,01.01.1900,31.12.9999,1
4452,1975-01-01,13497543,01.01.1900,31.12.9999,1
9954,1975-01-01,392137,01.01.1900,31.12.9999,1
9171,1975-01-01,8224408,01.01.1900,31.12.9999,1
9995,1975-01-01,6338267,01.01.1900,31.12.9999,1
9598,1975-01-01,7497126,01.01.1900,31.12.9999,1
1623,1975-01-01,16551774,01.01.1900,31.12.9999,1
8108,1975-01-01,3482125,01.01.1900,31.12.9999,1
5605,1975-01-01,16243826,01.01.1900,31.12.9999,1
3514,1975-01-01,40908471,01.01.1900,31.12.9999,1
8258,1975-01-01,600126,01.01.1900,31.12.9999,1
3763,1975-01-01,2509713,01.01.1900,31.12.9999,1
4810,1975-01-01,1621,01.01.1900,31.12.9999,1
7376,1975-01-01,93477,01.01.1900,31.12.9999,1
4402,1975-01-01,1054017,01.01.1900,31.12.9999,1
2097,1975-01-01,5769074,01.01.1900,31.12.9999,1
3095,1975-01-01,39673590,01.01.1900,31.12.9999,1
6898,1975-01-01,2525760,01.01.1900,31.12.9999,1
6928,1975-01-01,6381,01.01.1900,31.12.9999,1
3793,1975-01-01,11730959,01.01.1900,31.12.9999,1
8670,1975-01-01,48892187,01.01.1900,31.12.9999,1
3348,1975-01-01,543394,01.01.1900,31.12.9999,1
8898,1975-01-01,56266842,01.01.1900,31.12.9999,1
8163,1975-01-01,211274535,01.01.1900,31.12.9999,1
8338,1975-01-01,2871947,01.01.1900,31.12.9999,1
7220,1975-01-01,13894347,01.01.1900,31.12.9999,1
9145,1975-01-01,102010,01.01.1900,31.12.9999,1
4005,1975-01-01,13176387,01.01.1900,31.12.9999,1
6369,1975-01-01,46969616,01.01.1900,31.12.9999,1
7483,1975-01-01,66865,01.01.1900,31.12.9999,1
7872,1975-01-01,7855657,01.01.1900,31.12.9999,1
9480,1975-01-01,4931249,01.01.1900,31.12.9999,1
2658,1975-01-01,6097083,01.01.1900,31.12.9999,1
2050,1980-01-01,12486631,01.01.1900,31.12.9999,1
5181,1980-01-01,2941651,01.01.1900,31.12.9999,1
4586,1980-01-01,18739378,01.01.1900,31.12.9999,1
9350,1980-01-01,32886,01.01.1900,31.12.9999,1
9230,1980-01-01,35611,01.01.1900,31.12.9999,1
9448,1980-01-01,8330047,01.01.1900,31.12.9999,1
5604,1980-01-01,6560,01.01.1900,31.12.9999,1
8745,1980-01-01,64888,01.01.1900,31.12.9999,1
5231,1980-01-01,28024803,01.01.1900,31.12.9999,1
1972,1980-01-01,3135123,01.01.1900,31.12.9999,1
8217,1980-01-01,62267,01.01.1900,31.12.9999,1
7859,1980-01-01,14706322,01.01.1900,31.12.9999,1
5484,1980-01-01,7547561,01.01.1900,31.12.9999,1
2557,1980-01-01,6383060,01.01.1900,31.12.9999,1
3976,1980-01-01,223752,01.01.1900,31.12.9999,1
5160,1980-01-01,362595,01.01.1900,31.12.9999,1
3421,1980-01-01,83929765,01.01.1900,31.12.9999,1
8963,1980-01-01,253575,01.01.1900,31.12.9999,1
4288,1980-01-01,9817257,01.01.1900,31.12.9999,1
2934,1980-01-01,9828986,01.01.1900,31.12.9999,1
1945,1980-01-01,145133,01.01.1900,31.12.9999,1
5854,1980-01-01,3833939,01.01.1900,31.12.9999,1
5017,1980-01-01,53565,01.01.1900,31.12.9999,1
5833,1980-01-01,415257,01.01.1900,31.12.9999,1
8863,1980-01-01,5736088,01.01.1900,31.12.9999,1
2086,1980-01-01,4199820,01.01.1900,31.12.9999,1
6025,1980-01-01,938578,01.01.1900,31.12.9999,1
5643,1980-01-01,122288383,01.01.1900,31.12.9999,1
8750,1980-01-01,11109,01.01.1900,31.12.9999,1
1038,1980-01-01,187921,01.01.1900,31.12.9999,1
4114,1980-01-01,8980606,01.01.1900,31.12.9999,1
3270,1980-01-01,6932967,01.01.1900,31.12.9999,1
5785,1980-01-01,4312834,01.01.1900,31.12.9999,1
1475,1980-01-01,6198959,01.01.1900,31.12.9999,1
2910,1980-01-01,8519891,01.01.1900,31.12.9999,1
4227,1980-01-01,24511510,01.01.1900,31.12.9999,1
5564,1980-01-01,317234,01.01.1900,31.12.9999,1
1710,1980-01-01,17100,01.01.1900,31.12.9999,1
1420,1980-01-01,2415276,01.01.1900,31.12.9999,1
9053,1980-01-01,4408230,01.01.1900,31.12.9999,1
8151,1980-01-01,11469828,01.01.1900,31.12.9999,1
4783,1980-01-01,982372466,01.01.1900,31.12.9999,1
8433,1980-01-01,26176195,01.01.1900,31.12.9999,1
2225,1980-01-01,328328,01.01.1900,31.12.9999,1
1998,1980-01-01,17651,01.01.1900,31.12.9999,1
5481,1980-01-01,2414303,01.01.1900,31.12.9999,1
9225,1980-01-01,4680144,01.01.1900,31.12.9999,1
5830,1980-01-01,9809107,01.01.1900,31.12.9999,1
5520,1980-01-01,679327,01.01.1900,31.12.9999,1
9936,1980-01-01,5125392,01.01.1900,31.12.9999,1
8382,1980-01-01,324121,01.01.1900,31.12.9999,1
1484,1980-01-01,72978,01.01.1900,31.12.9999,1
4632,1980-01-01,5755800,01.01.1900,31.12.9999,1
8990,1980-01-01,8135845,01.01.1900,31.12.9999,1
5730,1980-01-01,43748556,01.01.1900,31.12.9999,1
8331,1980-01-01,4508992,01.01.1900,31.12.9999,1
5493,1980-01-01,282509,01.01.1900,31.12.9999,1
1933,1980-01-01,1657982,01.01.1900,31.12.9999,1
4556,1980-01-01,1476983,01.01.1900,31.12.9999,1
2855,1980-01-01,598564,01.01.1900,31.12.9999,1
1077,1980-01-01,34945469,01.01.1900,31.12.9999,1
1812,1980-01-01,2240,01.01.1900,31.12.9999,1
8902,1980-01-01,43054,01.01.1900,31.12.9999,1
2666,1980-01-01,644582,01.01.1900,31.12.9999,1
8325,1980-01-01,4779418,01.01.1900,31.12.9999,1
2491,1980-01-01,53713830,01.01.1900,31.12.9999,1
6137,1980-01-01,66825,01.01.1900,31.12.9999,1
1540,1980-01-01,163591,01.01.1900,31.12.9999,1
9323,1980-01-01,749078,01.01.1900,31.12.9999,1
1968,1980-01-01,718586,01.01.1900,31.12.9999,1
6192,1980-01-01,5145843,01.01.1900,31.12.9999,1
2447,1980-01-01,77786703,01.01.1900,31.12.9999,1
1680,1980-01-01,11865246,01.01.1900,31.12.9999,1
5059,1980-01-01,28734,01.01.1900,31.12.9999,1
7791,1980-01-01,9307148,01.01.1900,31.12.9999,1
9550,1980-01-01,50106,01.01.1900,31.12.9999,1
1866,1980-01-01,94838,01.01.1900,31.12.9999,1
1376,1980-01-01,334234,01.01.1900,31.12.9999,1
8106,1980-01-01,110286,01.01.1900,31.12.9999,1
8657,1980-01-01,6987767,01.01.1900,31.12.9999,1
9599,1980-01-01,4972609,01.01.1900,31.12.9999,1
5294,1980-01-01,831462,01.01.1900,31.12.9999,1
2843,1980-01-01,778176,01.01.1900,31.12.9999,1
6415,1980-01-01,5646676,01.01.1900,31.12.9999,1
1086,1980-01-01,3777990,01.01.1900,31.12.9999,1
7703,1980-01-01,4978544,01.01.1900,31.12.9999,1
9064,1980-01-01,10698679,01.01.1900,31.12.9999,1
7843,1980-01-01,228263,01.01.1900,31.12.9999,1
7159,1980-01-01,696828385,01.01.1900,31.12.9999,1
3993,1980-01-01,148177096,01.01.1900,31.12.9999,1
7987,1980-01-01,38520664,01.01.1900,31.12.9999,1
3959,1980-01-01,13653369,01.01.1900,31.12.9999,1
7100,1980-01-01,3391387,01.01.1900,31.12.9999,1
3808,1980-01-01,64022,01.01.1900,31.12.9999,1
9089,1980-01-01,3744608,01.01.1900,31.12.9999,1
5288,1980-01-01,56329482,01.01.1900,31.12.9999,1
6674,1980-01-01,2135546,01.01.1900,31.12.9999,1
6552,1980-01-01,117624196,01.01.1900,31.12.9999,1
4363,1980-01-01,2216903,01.01.1900,31.12.9999,1
4450,1980-01-01,14172710,01.01.1900,31.12.9999,1
3754,1980-01-01,16187124,01.01.1900,31.12.9999,1
5939,1980-01-01,60813,01.01.1900,31.12.9999,1
5927,1980-01-01,1493870,01.01.1900,31.12.9999,1
8847,1980-01-01,3691209,01.01.1900,31.12.9999,1
1313,1980-01-01,3297519,01.01.1900,31.12.9999,1
3111,1980-01-01,2572037,01.01.1900,31.12.9999,1
1899,1980-01-01,2963702,01.01.1900,31.12.9999,1
1612,1980-01-01,1407672,01.01.1900,31.12.9999,1
